Rk,Player_URL,Player,Pos,Age,Tm_URL,Tm,G,MP,PER,TS_,ThreePAr,FTr,ORB_,DRB_,TRB_,AST_,STL_,BLK_,TOV_,USG_,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,BPM1,VORP
11,https://www.basketball-reference.com/players/a/anderch01.html,Chris Andersen,C,38,https://www.basketball-reference.com/teams/CLE/2017.html,CLE,12,114,11.6,.497,.136,.636,9.0,20.6,15.0,5.9,2.2,5.0,15.1,13.0,0.1,0.2,0.2,.102,-4.7,2.2,-2.5,-2.5,0.0
12,https://www.basketball-reference.com/players/a/anderal01.html,Alan Anderson,SF,34,https://www.basketball-reference.com/teams/LAC/2017.html,LAC,30,308,5.0,.494,.550,.200,1.1,7.4,4.4,4.9,0.5,0.0,7.4,13.7,0.0,0.1,0.1,.020,-4.2,-1.9,-6.1,-6.1,-0.3
13,https://www.basketball-reference.com/players/a/anderju01.html,Justin Anderson,SF,23,,,75,1228,13.9,.537,.442,.294,6.2,16.9,11.4,8.8,1.7,1.6,11.7,20.9,0.6,1.3,1.9,.074,-0.9,-0.4,-1.3,,0.2
13,https://www.basketball-reference.com/players/a/anderju01.html,Justin Anderson,SF,23,https://www.basketball-reference.com/teams/DAL/2017.html,DAL,51,710,14.7,.521,.440,.318,6.1,18.9,12.2,7.6,2.1,2.0,11.2,23.6,0.1,0.9,1.0,.067,-1.0,0.0,-1.0,-1.0,0.2
13,https://www.basketball-reference.com/players/a/anderju01.html,Justin Anderson,SF,23,https://www.basketball-reference.com/teams/PHI/2017.html,PHI,24,518,12.8,.564,.444,.253,6.4,14.1,10.2,10.4,1.2,1.1,12.6,17.2,0.5,0.4,0.9,.084,-0.8,-1.0,-1.9,-1.9,0.0
14,https://www.basketball-reference.com/players/a/anderky01.html,Kyle Anderson,SF,23,https://www.basketball-reference.com/teams/SAS/2017.html,SAS,72,1020,12.5,.525,.191,.273,3.7,19.0,11.5,12.4,2.5,2.1,14.3,12.1,0.7,2.0,2.7,.127,-1.4,3.2,1.8,,1.0
15,https://www.basketball-reference.com/players/a/anderry01.html,Ryan Anderson,PF,28,https://www.basketball-reference.com/teams/HOU/2017.html,HOU,72,2116,13.5,.583,.655,.194,5.8,11.2,8.5,4.7,0.7,0.5,6.2,17.9,4.0,1.1,5.2,.117,1.7,-2.0,-0.4,,0.9
16,https://www.basketball-reference.com/players/a/antetgi01.html,Giannis Antetokounmpo,SF,22,https://www.basketball-reference.com/teams/MIL/2017.html,MIL,80,2845,26.1,.599,.143,.486,5.9,22.6,14.3,26.6,2.3,4.7,13.3,28.3,7.9,4.5,12.4,.210,4.9,2.4,7.3,,6.7
17,https://www.basketball-reference.com/players/a/anthoca01.html,Carmelo Anthony,SF,32,https://www.basketball-reference.com/teams/NYK/2017.html,NYK,74,2538,17.9,.535,.303,.263,2.6,16.0,9.3,14.5,1.2,1.1,9.0,29.1,3.2,1.5,4.7,.089,2.3,-1.6,0.7,,1.7
18,https://www.basketball-reference.com/players/a/anthojo01.html,Joel Anthony,C,34,https://www.basketball-reference.com/teams/SAS/2017.html,SAS,19,122,11.6,.640,.000,.500,7.6,20.9,14.4,3.4,0.8,4.0,17.0,8.7,0.1,0.2,0.4,.141,-3.5,1.4,-2.1,-2.1,0.0
19,https://www.basketball-reference.com/players/a/arizatr01.html,Trevor Ariza,SF,31,https://www.basketball-reference.com/teams/HOU/2017.html,HOU,80,2773,12.4,.548,.695,.158,2.1,15.9,9.0,8.8,2.5,0.6,7.9,14.1,2.8,3.2,6.0,.104,-0.1,1.1,1.0,,2.1
20,https://www.basketball-reference.com/players/a/arthuda01.html,Darrell Arthur,PF,28,https://www.basketball-reference.com/teams/DEN/2017.html,DEN,41,639,12.8,.583,.544,.102,4.4,14.9,9.7,9.3,1.5,2.5,13.8,17.3,0.6,0.4,1.1,.081,0.1,-0.2,-0.1,-0.1,0.3
21,https://www.basketball-reference.com/players/a/asikom01.html,Ömer Aşık,C,30,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,31,482,9.8,.517,.000,.600,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,0.4,0.6,1.0,.100,-3.6,-0.1,-3.7,-3.7,-0.2
22,https://www.basketball-reference.com/players/a/augusdj01.html,D.J. Augustin,PG,29,https://www.basketball-reference.com/teams/ORL/2017.html,ORL,78,1538,11.0,.524,.530,.311,1.0,7.4,4.1,20.4,1.0,0.1,13.3,19.4,0.7,0.5,1.2,.038,-1.2,-1.8,-3.0,,-0.4
23,https://www.basketball-reference.com/players/b/babbilu01.html,Luke Babbitt,SF,27,https://www.basketball-reference.com/teams/MIA/2017.html,MIA,68,1065,8.3,.563,.747,.053,1.2,13.5,7.3,4.8,0.9,0.8,8.0,13.0,0.8,1.0,1.8,.081,-2.0,-0.1,-2.0,,0.0
24,https://www.basketball-reference.com/players/b/bakerro01.html,Ron Baker,SG,23,https://www.basketball-reference.com/teams/NYK/2017.html,NYK,52,857,7.5,.456,.396,.198,1.5,10.8,6.2,17.3,2.0,0.8,19.2,14.8,-0.6,0.5,-0.1,-0.008,-4.5,-0.3,-4.7,-4.7,-0.6
25,https://www.basketball-reference.com/players/b/baldwwa01.html,Wade Baldwin,PG,20,https://www.basketball-reference.com/teams/MEM/2017.html,MEM,33,405,6.5,.404,.191,.322,3.0,10.2,6.5,22.8,2.3,1.7,22.9,19.1,-0.8,0.5,-0.3,-0.041,-5.8,0.3,-5.5,-5.5,-0.3
26,https://www.basketball-reference.com/players/b/barbole01.html,Leandro Barbosa,SG,34,https://www.basketball-reference.com/teams/PHO/2017.html,PHO,67,963,11.5,.509,.250,.115,1.6,10.3,5.9,13.0,1.5,0.7,10.4,20.0,0.3,0.4,0.6,.031,-1.7,-0.9,-2.5,,-0.1
27,https://www.basketball-reference.com/players/b/bareajo01.html,J.J. Barea,PG,32,https://www.basketball-reference.com/teams/DAL/2017.html,DAL,35,771,17.2,.521,.431,.149,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,0.8,0.5,1.3,.080,3.0,-1.5,1.5,1.5,0.7
28,https://www.basketball-reference.com/players/b/barneha02.html,Harrison Barnes,PF,24,https://www.basketball-reference.com/teams/DAL/2017.html,DAL,79,2803,16.3,.541,.173,.220,3.7,13.1,8.2,7.7,1.2,0.5,6.8,25.3,2.5,2.1,4.6,.078,0.4,-1.2,-0.8,,0.8
29,https://www.basketball-reference.com/players/b/barnema02.html,Matt Barnes,SF,36,,,74,1777,10.3,.514,.556,.188,4.6,19.7,12.3,15.7,1.3,1.3,17.3,15.6,0.3,1.7,2.0,.053,-1.7,0.3,-1.4,,0.3
29,https://www.basketball-reference.com/players/b/barnema02.html,Matt Barnes,SF,36,https://www.basketball-reference.com/teams/SAC/2017.html,SAC,54,1367,10.2,.501,.551,.172,4.7,19.9,12.4,16.3,1.3,1.1,16.8,16.4,-0.1,1.0,1.0,.034,-1.6,-0.1,-1.6,-1.6,0.1
29,https://www.basketball-reference.com/players/b/barnema02.html,Matt Barnes,SF,36,https://www.basketball-reference.com/teams/GSW/2017.html,GSW,20,410,10.7,.569,.578,.256,4.3,19.1,12.2,13.7,1.4,1.7,19.3,13.1,0.3,0.6,1.0,.115,-2.0,1.3,-0.7,-0.7,0.1
30,https://www.basketball-reference.com/players/b/bartowi01.html,Will Barton,SG,26,https://www.basketball-reference.com/teams/DEN/2017.html,DEN,60,1705,15.5,.547,.353,.285,3.8,12.9,8.4,17.7,1.4,1.3,11.5,21.1,2.5,0.8,3.3,.093,1.2,-1.0,0.2,,1.0
31,https://www.basketball-reference.com/players/b/bassbr01.html,Brandon Bass,PF,31,https://www.basketball-reference.com/teams/LAC/2017.html,LAC,52,577,19.7,.650,.016,.473,8.6,16.2,12.5,5.7,1.2,1.6,11.4,19.7,1.6,0.6,2.2,.186,1.2,-0.8,0.4,0.4,0.4
32,https://www.basketball-reference.com/players/b/batumni01.html,Nicolas Batum,SG,28,https://www.basketball-reference.com/teams/CHO/2017.html,CHO,77,2617,15.8,.529,.415,.291,1.9,18.4,10.1,27.7,1.6,1.0,15.0,22.3,1.7,2.8,4.6,.084,0.6,0.2,0.8,,1.9
33,https://www.basketball-reference.com/players/b/bayleje01.html,Jerryd Bayless,PG,28,https://www.basketball-reference.com/teams/PHI/2017.html,PHI,3,71,8.7,.453,.156,.313,4.6,14.0,9.3,29.4,0.0,0.0,19.8,27.7,-0.1,0.0,-0.1,-0.067,-2.1,-2.4,-4.4,-4.4,0.0
34,https://www.basketball-reference.com/players/b/baynear01.html,Aron Baynes,C,30,https://www.basketball-reference.com/teams/DET/2017.html,DET,75,1163,13.1,.570,.000,.337,10.0,21.6,15.6,3.9,0.7,2.8,13.5,14.1,1.4,1.5,3.0,.123,-3.2,0.5,-2.7,,-0.2
35,https://www.basketball-reference.com/players/b/bazemke01.html,Kent Bazemore,SF,27,https://www.basketball-reference.com/teams/ATL/2017.html,ATL,73,1963,11.5,.504,.369,.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,-0.6,2.8,2.1,.052,-2.1,1.1,-1.0,,0.5
36,https://www.basketball-reference.com/players/b/bealbr01.html,Bradley Beal,SG,23,https://www.basketball-reference.com/teams/WAS/2017.html,WAS,77,2684,20.1,.604,.418,.259,2.2,7.8,5.0,16.2,1.5,0.7,9.6,26.5,6.9,1.6,8.5,.152,4.2,-1.0,3.3,,3.5
37,https://www.basketball-reference.com/players/b/beaslma01.html,Malik Beasley,SG,20,https://www.basketball-reference.com/teams/DEN/2017.html,DEN,22,165,13.7,.536,.384,.137,3.4,8.0,5.7,10.2,2.1,0.0,9.4,22.0,0.1,0.1,0.2,.057,-0.4,-0.2,-0.6,-0.6,0.1
38,https://www.basketball-reference.com/players/b/beaslmi01.html,Michael Beasley,PF,28,https://www.basketball-reference.com/teams/MIL/2017.html,MIL,56,935,17.8,.584,.106,.259,5.0,18.9,12.0,9.9,1.5,2.5,12.7,25.3,0.8,1.0,1.8,.092,0.0,-0.8,-0.8,-0.8,0.3
39,https://www.basketball-reference.com/players/b/belinma01.html,Marco Belinelli,SG,30,https://www.basketball-reference.com/teams/CHO/2017.html,CHO,74,1778,13.3,.566,.460,.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,2.0,1.2,3.2,.087,-0.6,-0.5,-1.1,,0.4
40,https://www.basketball-reference.com/players/b/bembrde01.html,DeAndre' Bembry,SF,22,https://www.basketball-reference.com/teams/ATL/2017.html,ATL,38,371,8.8,.481,.184,.163,4.2,13.1,8.7,11.5,1.1,1.2,13.2,14.2,-0.1,0.4,0.3,.038,-3.6,0.1,-3.5,-3.5,-0.1
41,https://www.basketball-reference.com/players/b/bendedr01.html,Dragan Bender,PF,19,https://www.basketball-reference.com/teams/PHO/2017.html,PHO,43,574,5.3,.440,.627,.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,-0.7,0.3,-0.3,-0.029,-4.3,-0.7,-5.1,-5.1,-0.4
42,https://www.basketball-reference.com/players/b/bennean01.html,Anthony Bennett,PF,23,https://www.basketball-reference.com/teams/BRK/2017.html,BRK,23,264,14.7,.533,.522,.391,10.2,21.0,15.6,7.1,0.9,0.9,10.0,19.4,0.3,0.2,0.5,.090,0.5,-1.9,-1.4,-1.4,0.0
43,https://www.basketball-reference.com/players/b/bentibe01.html,Ben Bentil,PF,21,https://www.basketball-reference.com/teams/DAL/2017.html,DAL,3,10,-17.6,.000,.333,.000,0.0,24.4,11.6,0.0,0.0,0.0,25.0,18.9,-0.1,0.0,-0.1,-0.473,-19.7,-6.2,-25.9,-25.9,-0.1
44,https://www.basketball-reference.com/players/b/bertada01.html,Dāvis Bertāns,PF,24,https://www.basketball-reference.com/teams/SAS/2017.html,SAS,67,808,12.9,.609,.739,.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,1.1,1.2,2.3,.135,0.5,0.8,1.3,,0.7
45,https://www.basketball-reference.com/players/b/beverpa01.html,Patrick Beverley,SG,28,https://www.basketball-reference.com/teams/HOU/2017.html,HOU,67,2058,13.0,.546,.530,.175,5.0,15.8,10.4,18.8,2.3,1.0,14.6,14.1,2.9,2.4,5.3,.123,-0.2,1.4,1.1,,1.6
46,https://www.basketball-reference.com/players/b/biyombi01.html,Bismack Biyombo,C,24,https://www.basketball-reference.com/teams/ORL/2017.html,ORL,81,1793,12.2,.546,.000,.690,9.3,25.6,17.2,6.0,0.7,4.1,17.7,13.2,0.8,2.1,2.9,.077,-3.4,0.2,-3.2,,-0.6
47,https://www.basketball-reference.com/players/b/bjeline01.html,Nemanja Bjelica,PF,28,https://www.basketball-reference.com/teams/MIN/2017.html,MIN,65,1190,11.0,.526,.497,.171,5.5,18.6,12.0,9.6,1.7,1.4,13.4,16.4,0.6,0.9,1.5,.059,-1.8,0.2,-1.6,,0.1
48,https://www.basketball-reference.com/players/b/blackta01.html,Tarik Black,C,25,https://www.basketball-reference.com/teams/LAL/2017.html,LAL,67,1091,15.0,.560,.007,.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,1.5,0.8,2.4,.105,-2.3,-0.9,-3.2,,-0.3
49,https://www.basketball-reference.com/players/b/bledser01.html,Eric Bledsoe,PG,27,https://www.basketball-reference.com/teams/PHO/2017.html,PHO,66,2176,20.5,.563,.300,.443,2.5,13.8,8.0,31.1,2.0,1.2,15.3,28.1,4.0,1.4,5.3,.118,3.7,-0.1,3.6,,3.1
50,https://www.basketball-reference.com/players/b/bogdabo02.html,Bojan Bogdanović,SF,27,,,81,2083,13.5,.585,.464,.288,1.9,12.3,7.2,8.7,0.8,0.3,12.1,22.4,2.0,0.9,2.9,.067,-0.1,-2.1,-2.2,,-0.1
50,https://www.basketball-reference.com/players/b/bogdabo02.html,Bojan Bogdanović,SF,27,https://www.basketball-reference.com/teams/BRK/2017.html,BRK,55,1482,13.0,.572,.453,.273,1.7,12.3,7.0,10.1,0.8,0.2,12.0,22.5,1.0,0.6,1.6,.052,-0.5,-2.1,-2.6,,-0.2
50,https://www.basketball-reference.com/players/b/bogdabo02.html,Bojan Bogdanović,SF,27,https://www.basketball-reference.com/teams/WAS/2017.html,WAS,26,601,14.7,.617,.491,.325,2.6,12.3,7.5,5.2,0.8,0.6,12.4,22.2,0.9,0.3,1.3,.103,0.8,-2.0,-1.2,-1.2,0.1
51,https://www.basketball-reference.com/players/b/bogutan01.html,Andrew Bogut,C,32,,,27,583,9.3,.460,.012,.136,10.6,33.9,21.7,12.3,1.2,3.9,33.4,10.4,-0.3,1.0,0.7,.055,-5.2,2.6,-2.6,-2.6,-0.1
51,https://www.basketball-reference.com/players/b/bogutan01.html,Andrew Bogut,C,32,https://www.basketball-reference.com/teams/DAL/2017.html,DAL,26,582,9.4,.460,.012,.136,10.7,34.0,21.7,12.3,1.2,3.9,33.4,10.4,-0.3,1.0,0.7,.055,-5.1,2.6,-2.5,-2.5,-0.1
51,https://www.basketball-reference.com/players/b/bogutan01.html,Andrew Bogut,C,32,https://www.basketball-reference.com/teams/CLE/2017.html,CLE,1,1,-35.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.020,-50.1,5.1,-45.0,-45.0,0.0
52,https://www.basketball-reference.com/players/b/bolomjo01.html,Joel Bolomboy,PF,23,https://www.basketball-reference.com/teams/UTA/2017.html,UTA,12,53,19.7,.590,.250,.375,9.0,27.6,18.5,6.3,1.0,3.1,9.7,18.2,0.1,0.1,0.2,.171,2.3,1.1,3.4,3.4,0.1
53,https://www.basketball-reference.com/players/b/bookede01.html,Devin Booker,SG,20,https://www.basketball-reference.com/teams/PHO/2017.html,PHO,78,2730,14.6,.531,.283,.308,1.8,8.3,5.0,16.3,1.3,0.6,12.9,28.6,1.3,0.6,2.0,.035,0.3,-2.3,-1.9,,0.1
54,https://www.basketball-reference.com/players/b/booketr01.html,Trevor Booker,PF,29,https://www.basketball-reference.com/teams/BRK/2017.html,BRK,71,1754,15.7,.554,.132,.186,8.7,25.5,17.2,12.9,2.0,1.2,16.6,18.7,1.0,2.2,3.1,.086,-0.9,0.3,-0.6,,0.6
55,https://www.basketball-reference.com/players/b/bradlav01.html,Avery Bradley,SG,26,https://www.basketball-reference.com/teams/BOS/2017.html,BOS,55,1835,14.4,.548,.357,.120,4.0,16.2,10.1,11.0,1.8,0.5,9.7,21.9,1.1,2.0,3.1,.081,0.0,-0.5,-0.6,,0.7
56,https://www.basketball-reference.com/players/b/breweco01.html,Corey Brewer,SF,30,,,82,1281,9.1,.491,.339,.195,2.7,11.6,7.1,10.7,2.3,1.3,12.7,14.3,0.0,1.2,1.2,.045,-3.5,0.8,-2.7,,-0.2
56,https://www.basketball-reference.com/players/b/breweco01.html,Corey Brewer,SF,30,https://www.basketball-reference.com/teams/HOU/2017.html,HOU,58,923,7.5,.491,.414,.194,2.5,11.0,6.7,9.0,1.9,1.1,12.7,12.9,0.0,0.8,0.9,.045,-4.0,0.6,-3.4,,-0.3
56,https://www.basketball-reference.com/players/b/breweco01.html,Corey Brewer,SF,30,https://www.basketball-reference.com/teams/LAL/2017.html,LAL,24,358,13.3,.490,.198,.198,3.2,13.0,7.9,15.0,3.3,1.8,12.6,18.0,0.0,0.3,0.3,.047,-2.3,1.3,-1.0,-1.0,0.1
57,https://www.basketball-reference.com/players/b/brogdma01.html,Malcolm Brogdon,SG,24,https://www.basketball-reference.com/teams/MIL/2017.html,MIL,75,1982,14.9,.555,.304,.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,2.6,1.5,4.1,.100,0.0,-0.4,-0.4,,0.8
58,https://www.basketball-reference.com/players/b/brookaa01.html,Aaron Brooks,PG,32,https://www.basketball-reference.com/teams/IND/2017.html,IND,65,894,9.5,.507,.427,.133,2.3,6.3,4.3,20.7,1.4,0.9,17.2,19.2,-0.2,0.5,0.3,.016,-2.4,-1.2,-3.7,,-0.4
59,https://www.basketball-reference.com/players/b/brownan02.html,Anthony Brown,SF,24,,,11,159,7.2,.430,.540,.000,5.3,16.9,11.0,7.6,1.5,0.5,10.7,15.6,-0.2,0.2,0.0,.001,-4.5,0.1,-4.4,-4.4,-0.1
59,https://www.basketball-reference.com/players/b/brownan02.html,Anthony Brown,SF,24,https://www.basketball-reference.com/teams/NOP/2017.html,NOP,9,143,5.9,.415,.585,.000,4.4,14.8,9.6,5.9,1.7,0.6,10.9,14.2,-0.2,0.2,0.0,-0.007,-5.0,0.5,-4.5,-4.5,-0.1
59,https://www.basketball-reference.com/players/b/brownan02.html,Anthony Brown,SF,24,https://www.basketball-reference.com/teams/ORL/2017.html,ORL,2,16,18.5,.500,.333,.000,13.2,35.0,23.8,23.0,0.0,0.0,10.0,27.5,0.0,0.0,0.0,.076,-0.1,-3.1,-3.2,-3.2,0.0
60,https://www.basketball-reference.com/players/b/brownbo02.html,Bobby Brown,PG,32,https://www.basketball-reference.com/teams/HOU/2017.html,HOU,25,123,10.8,.509,.583,.033,0.0,5.3,2.7,17.6,0.4,0.0,7.6,22.7,0.1,0.0,0.1,.040,-0.1,-3.5,-3.6,-3.6,0.0
61,https://www.basketball-reference.com/players/b/brownja02.html,Jaylen Brown,SF,20,https://www.basketball-reference.com/teams/BOS/2017.html,BOS,78,1341,10.3,.539,.319,.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,.053,-3.0,-0.8,-3.7,,-0.6
62,https://www.basketball-reference.com/players/b/brussni01.html,Nicolás Brussino,SG,23,https://www.basketball-reference.com/teams/DAL/2017.html,DAL,54,521,10.7,.498,.674,.156,5.5,16.2,10.6,13.9,1.7,1.4,14.7,16.0,0.0,0.6,0.6,.055,-1.7,0.1,-1.6,-1.6,0.1
63,https://www.basketball-reference.com/players/b/bullore01.html,Reggie Bullock,SF,25,https://www.basketball-reference.com/teams/DET/2017.html,DET,31,467,11.7,.538,.570,.055,2.9,12.4,7.5,8.8,1.9,0.5,7.1,13.4,0.4,0.5,1.0,.101,-1.0,1.3,0.3,0.3,0.3
64,https://www.basketball-reference.com/players/b/burketr01.html,Trey Burke,PG,24,https://www.basketball-reference.com/teams/WAS/2017.html,WAS,57,703,10.8,.532,.275,.114,1.1,6.4,3.8,20.7,0.8,0.6,15.2,19.6,0.3,0.3,0.5,.036,-1.3,-1.8,-3.0,-3.0,-0.2
65,https://www.basketball-reference.com/players/b/burksal01.html,Alec Burks,SG,25,https://www.basketball-reference.com/teams/UTA/2017.html,UTA,42,653,11.6,.501,.306,.315,3.1,17.7,10.6,7.5,1.4,0.6,11.0,22.7,-0.1,0.9,0.8,.056,-2.2,0.0,-2.3,-2.3,0.0
66,https://www.basketball-reference.com/players/b/butleji01.html,Jimmy Butler,SF,27,https://www.basketball-reference.com/teams/CHI/2017.html,CHI,76,2809,25.1,.586,.198,.540,4.9,13.2,9.0,24.8,2.6,0.9,9.3,26.5,10.1,3.8,13.8,.236,5.6,1.7,7.3,,6.6
67,https://www.basketball-reference.com/players/c/cabocbr01.html,Bruno Caboclo,SF,21,https://www.basketball-reference.com/teams/TOR/2017.html,TOR,9,40,14.6,.438,.375,.000,14.2,14.1,14.1,15.1,2.5,2.2,11.1,20.1,0.0,0.1,0.1,.083,0.2,0.8,1.0,1.0,0.0
68,https://www.basketball-reference.com/players/c/caldejo01.html,José Calderón,PG,35,,,41,539,8.9,.506,.478,.090,3.0,12.2,7.5,23.3,1.0,0.2,22.7,14.4,0.0,0.3,0.3,.023,-2.6,-0.6,-3.2,-3.2,-0.2
68,https://www.basketball-reference.com/players/c/caldejo01.html,José Calderón,PG,35,https://www.basketball-reference.com/teams/LAL/2017.html,LAL,24,292,9.1,.508,.442,.052,2.9,13.2,7.9,24.7,1.2,0.3,24.8,15.3,-0.1,0.1,0.0,.000,-2.4,-1.2,-3.6,-3.6,-0.1
68,https://www.basketball-reference.com/players/c/caldejo01.html,José Calderón,PG,35,https://www.basketball-reference.com/teams/ATL/2017.html,ATL,17,247,8.7,.504,.526,.140,3.2,11.0,7.1,21.6,0.8,0.0,19.9,13.3,0.1,0.2,0.3,.051,-2.9,0.1,-2.8,-2.8,0.0
69,https://www.basketball-reference.com/players/c/caldwke01.html,Kentavious Caldwell-Pope,SG,23,https://www.basketball-reference.com/teams/DET/2017.html,DET,76,2529,12.8,.519,.471,.199,2.3,8.7,5.3,11.2,1.8,0.4,7.9,19.2,2.0,2.5,4.5,.086,-0.6,0.4,-0.2,,1.1
70,https://www.basketball-reference.com/players/c/canaais01.html,Isaiah Canaan,SG,25,https://www.basketball-reference.com/teams/CHI/2017.html,CHI,39,592,8.1,.483,.543,.191,1.1,8.1,4.6,9.0,1.9,0.1,10.1,15.4,0.0,0.6,0.5,.042,-3.6,0.4,-3.3,-3.3,-0.2
71,https://www.basketball-reference.com/players/c/capelca01.html,Clint Capela,C,22,https://www.basketball-reference.com/teams/HOU/2017.html,HOU,65,1551,21.4,.638,.000,.314,12.5,24.5,18.5,6.7,1.1,4.1,12.0,19.9,3.8,2.1,5.9,.184,1.3,-0.1,1.2,,1.2
72,https://www.basketball-reference.com/players/c/carrode01.html,DeMarre Carroll,SF,30,https://www.basketball-reference.com/teams/TOR/2017.html,TOR,72,1882,11.9,.530,.582,.213,3.8,12.7,8.3,5.7,2.2,1.2,8.2,15.6,1.7,2.1,3.8,.097,-0.4,0.4,0.0,,1.0
73,https://www.basketball-reference.com/players/c/cartevi01.html,Vince Carter,SF,40,https://www.basketball-reference.com/teams/MEM/2017.html,MEM,73,1799,11.7,.542,.604,.235,2.2,12.5,7.2,11.5,1.7,1.9,8.5,14.9,1.9,2.1,4.0,.106,-0.3,1.1,0.8,,1.3
