Rk,Player_URL,Player,Pos,Age,Tm_URL,Tm,G,MP,PER,TS_,ThreePAr,FTr,ORB_,DRB_,TRB_,AST_,STL_,BLK_,TOV_,USG_,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,BPM1,VORP
79,https://www.basketball-reference.com/players/c/carrode01.html,DeMarre Carroll,SF,29,https://www.basketball-reference.com/teams/TOR/2016.html,TOR,26,786,11.9,.490,.437,.185,4.6,13.1,8.9,5.5,2.9,0.6,8.8,18.5,0.2,1.0,1.2,.074,-0.8,1.1,0.3,0.3,0.5
80,https://www.basketball-reference.com/players/c/cartevi01.html,Vince Carter,SG,39,https://www.basketball-reference.com/teams/MEM/2016.html,MEM,60,1005,12.7,.520,.493,.245,3.4,13.6,8.3,8.9,1.9,1.5,8.4,18.5,1.0,0.8,1.8,.084,-0.4,-0.6,-1.0,,0.3
81,https://www.basketball-reference.com/players/c/cartemi01.html,Michael Carter-Williams,PG,24,https://www.basketball-reference.com/teams/MIL/2016.html,MIL,54,1649,13.9,.497,.099,.292,3.4,15.7,9.6,26.6,2.5,2.1,19.6,21.3,-0.4,1.6,1.2,.035,-1.4,0.6,-0.7,,0.5
82,https://www.basketball-reference.com/players/c/casspom01.html,Omri Casspi,PF,27,https://www.basketball-reference.com/teams/SAC/2016.html,SAC,69,1880,13.9,.587,.441,.256,3.4,20.1,11.8,7.5,1.4,0.7,12.0,17.8,2.1,1.5,3.6,.092,0.4,-0.2,0.1,,1.0
83,https://www.basketball-reference.com/players/c/caulewi01.html,Willie Cauley-Stein,C,22,https://www.basketball-reference.com/teams/SAC/2016.html,SAC,66,1412,15.3,.588,.006,.369,10.3,16.6,13.5,3.8,1.6,3.8,10.5,13.2,2.4,1.4,3.8,.130,-0.8,0.1,-0.8,,0.4
84,https://www.basketball-reference.com/players/c/chalmma01.html,Mario Chalmers,PG,29,,,61,1373,17.3,.561,.336,.590,1.9,11.5,6.5,26.6,3.3,0.9,16.4,21.9,2.3,1.5,3.8,.132,0.0,1.3,1.3,,1.2
84,https://www.basketball-reference.com/players/c/chalmma01.html,Mario Chalmers,PG,29,https://www.basketball-reference.com/teams/MIA/2016.html,MIA,6,120,9.5,.437,.344,.406,1.0,11.9,6.6,22.3,3.4,0.6,19.3,17.8,-0.1,0.2,0.1,.038,-5.3,3.2,-2.0,-2.0,0.0
84,https://www.basketball-reference.com/players/c/chalmma01.html,Mario Chalmers,PG,29,https://www.basketball-reference.com/teams/MEM/2016.html,MEM,55,1253,18.0,.570,.335,.604,2.0,11.4,6.5,27.0,3.3,0.9,16.2,22.3,2.4,1.3,3.7,.141,0.6,1.1,1.7,,1.2
85,https://www.basketball-reference.com/players/c/chandty01.html,Tyson Chandler,C,33,https://www.basketball-reference.com/teams/PHO/2016.html,PHO,66,1618,14.7,.606,.003,.545,11.5,27.5,19.3,6.0,1.1,2.2,19.3,12.7,2.1,1.6,3.8,.112,-0.8,-0.2,-1.1,,0.4
86,https://www.basketball-reference.com/players/c/chrisra01.html,Rakeem Christmas,PF,24,https://www.basketball-reference.com/teams/IND/2016.html,IND,1,6,32.0,1.000,.000,.000,18.3,0.0,9.1,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,.343,5.6,0.9,6.5,6.5,0.0
87,https://www.basketball-reference.com/players/c/clarkia01.html,Ian Clark,SG,24,https://www.basketball-reference.com/teams/GSW/2016.html,GSW,66,578,11.5,.544,.416,.168,2.6,9.7,6.3,15.3,1.4,1.7,16.5,19.5,0.3,0.6,0.9,.075,-1.5,-0.4,-1.9,,0.0
88,https://www.basketball-reference.com/players/c/clarkco01.html,Coty Clarke,SF,23,https://www.basketball-reference.com/teams/BOS/2016.html,BOS,3,6,23.9,.750,.500,.000,0.0,18.0,8.8,0.0,0.0,0.0,20.0,35.5,0.0,0.0,0.0,.025,15.0,-1.0,14.1,14.1,0.0
89,https://www.basketball-reference.com/players/c/clarkjo01.html,Jordan Clarkson,SG,23,https://www.basketball-reference.com/teams/LAL/2016.html,LAL,79,2552,14.3,.516,.291,.186,3.8,9.6,6.6,13.8,1.7,0.2,10.2,22.8,1.7,0.4,2.1,.039,-0.1,-1.5,-1.6,,0.2
90,https://www.basketball-reference.com/players/c/coleno01.html,Norris Cole,PG,27,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,45,1198,10.8,.465,.211,.134,0.9,13.5,7.0,22.0,1.5,0.3,12.8,21.7,-0.6,0.5,-0.1,-0.004,-2.9,-0.9,-3.8,,-0.5
91,https://www.basketball-reference.com/players/c/collida01.html,Darren Collison,PG,28,https://www.basketball-reference.com/teams/SAC/2016.html,SAC,74,2219,15.9,.591,.280,.291,1.4,6.8,4.1,21.7,1.6,0.1,12.9,19.2,4.5,0.7,5.2,.113,0.9,-0.8,0.1,,1.2
92,https://www.basketball-reference.com/players/c/collini01.html,Nick Collison,PF,35,https://www.basketball-reference.com/teams/OKC/2016.html,OKC,59,699,7.7,.498,.018,.303,11.2,15.2,13.3,9.6,1.1,1.7,28.8,10.6,0.1,0.7,0.8,.053,-3.6,0.5,-3.1,,-0.2
93,https://www.basketball-reference.com/players/c/conlemi01.html,Mike Conley,PG,28,https://www.basketball-reference.com/teams/MEM/2016.html,MEM,56,1761,19.4,.538,.309,.329,1.6,9.3,5.3,32.7,2.0,0.8,9.5,22.4,4.2,1.1,5.3,.145,3.5,-0.5,3.0,,2.2
94,https://www.basketball-reference.com/players/c/connapa01.html,Pat Connaughton,SG,23,https://www.basketball-reference.com/teams/POR/2016.html,POR,34,143,4.6,.352,.429,.102,8.3,15.9,12.1,9.9,0.7,0.0,16.3,18.7,-0.3,0.1,-0.2,-0.076,-4.8,-3.2,-8.0,-8.0,-0.2
95,https://www.basketball-reference.com/players/c/copelch01.html,Chris Copeland,PF,31,https://www.basketball-reference.com/teams/MIL/2016.html,MIL,24,156,5.4,.462,.706,.137,0.7,6.5,3.7,10.3,0.7,0.0,10.0,17.3,-0.1,0.0,-0.1,-0.017,-3.3,-3.1,-6.4,-6.4,-0.2
96,https://www.basketball-reference.com/players/c/cottobr01.html,Bryce Cotton,PG,23,,,8,39,1.7,.400,.300,.000,0.0,0.0,0.0,10.8,3.7,0.0,33.3,16.5,-0.2,0.0,-0.1,-0.168,-7.7,-1.0,-8.8,-8.8,-0.1
96,https://www.basketball-reference.com/players/c/cottobr01.html,Bryce Cotton,PG,23,https://www.basketball-reference.com/teams/PHO/2016.html,PHO,3,33,-3.3,.250,.375,.000,0.0,0.0,0.0,12.7,4.4,0.0,38.5,16.8,-0.2,0.0,-0.2,-0.238,-10.2,-1.2,-11.4,-11.4,-0.1
96,https://www.basketball-reference.com/players/c/cottobr01.html,Bryce Cotton,PG,23,https://www.basketball-reference.com/teams/MEM/2016.html,MEM,5,6,29.1,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,.221,5.7,0.2,5.8,5.8,0.0
97,https://www.basketball-reference.com/players/c/couside01.html,DeMarcus Cousins,C,25,https://www.basketball-reference.com/teams/SAC/2016.html,SAC,65,2246,23.6,.538,.158,.498,7.7,28.2,18.0,17.0,2.2,3.3,13.3,35.4,2.4,3.3,5.7,.122,2.7,0.6,3.3,,3.0
98,https://www.basketball-reference.com/players/c/covinro01.html,Robert Covington,SF,25,https://www.basketball-reference.com/teams/PHI/2016.html,PHI,67,1903,13.2,.543,.677,.249,3.6,20.9,12.0,8.4,2.7,1.6,15.3,21.5,-0.1,2.1,2.0,.050,-1.1,0.1,-0.9,,0.5
99,https://www.basketball-reference.com/players/c/crabbal01.html,Allen Crabbe,SG,23,https://www.basketball-reference.com/teams/POR/2016.html,POR,81,2105,12.2,.572,.420,.167,1.4,9.7,5.6,7.2,1.5,0.6,8.1,16.4,3.1,1.2,4.3,.098,-0.9,-0.1,-1.0,,0.5
100,https://www.basketball-reference.com/players/c/crawfja01.html,Jamal Crawford,SG,35,https://www.basketball-reference.com/teams/LAC/2016.html,LAC,79,2126,14.0,.529,.366,.289,1.0,6.3,3.7,14.0,1.2,0.4,9.6,24.9,1.8,1.5,3.3,.076,0.1,-1.5,-1.4,,0.3
101,https://www.basketball-reference.com/players/c/crowdja01.html,Jae Crowder,SF,25,https://www.basketball-reference.com/teams/BOS/2016.html,BOS,73,2308,15.8,.565,.446,.294,3.2,14.2,8.6,8.9,2.7,1.2,8.3,18.5,3.8,3.5,7.3,.152,0.8,1.4,2.2,,2.5
102,https://www.basketball-reference.com/players/c/cunnida01.html,Dante Cunningham,SF,28,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,80,1971,8.6,.540,.422,.199,3.1,10.4,6.6,5.6,1.1,1.4,8.4,11.0,1.5,0.7,2.1,.052,-2.3,-0.5,-2.8,,-0.4
103,https://www.basketball-reference.com/players/c/cunnija01.html,Jared Cunningham,SG,24,,,44,410,5.9,.464,.371,.524,0.8,9.6,5.3,6.9,1.8,0.4,14.0,16.5,-0.3,0.4,0.1,.014,-5.5,-0.2,-5.7,-5.7,-0.4
103,https://www.basketball-reference.com/players/c/cunnija01.html,Jared Cunningham,SG,24,https://www.basketball-reference.com/teams/CLE/2016.html,CLE,40,355,5.9,.464,.352,.527,1.0,8.2,4.6,7.6,1.7,0.5,13.8,16.6,-0.2,0.4,0.1,.018,-5.5,0.0,-5.6,-5.6,-0.3
103,https://www.basketball-reference.com/players/c/cunnija01.html,Jared Cunningham,SG,24,https://www.basketball-reference.com/teams/MIL/2016.html,MIL,4,55,5.8,.468,.500,.500,0.0,18.5,9.3,2.5,1.9,0.0,14.9,16.4,-0.1,0.0,0.0,-0.012,-5.3,-1.5,-6.8,-6.8,-0.1
104,https://www.basketball-reference.com/players/c/curryse01.html,Seth Curry,PG,25,https://www.basketball-reference.com/teams/SAC/2016.html,SAC,44,692,13.8,.603,.496,.241,1.4,7.9,4.7,14.2,1.5,0.4,12.7,17.4,1.2,0.2,1.4,.097,0.7,-0.9,-0.2,-0.2,0.3
105,https://www.basketball-reference.com/players/c/curryst01.html,Stephen Curry,PG,27,https://www.basketball-reference.com/teams/GSW/2016.html,GSW,79,2700,31.5,.669,.554,.250,2.9,13.6,8.6,33.7,3.0,0.4,12.9,32.6,13.8,4.1,17.9,.318,10.3,1.6,11.9,,9.5
106,https://www.basketball-reference.com/players/d/danietr01.html,Troy Daniels,SG,24,https://www.basketball-reference.com/teams/CHO/2016.html,CHO,43,476,14.9,.634,.652,.048,1.6,11.6,6.5,7.6,1.2,0.5,11.2,20.4,0.6,0.4,1.1,.110,1.8,-1.0,0.7,0.7,0.3
107,https://www.basketball-reference.com/players/d/davisan02.html,Anthony Davis,C,22,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,61,2164,25.0,.559,.095,.379,6.4,26.4,16.1,10.0,1.8,4.7,8.4,29.6,4.4,2.8,7.2,.160,3.6,0.4,3.9,,3.2
108,https://www.basketball-reference.com/players/d/davised01.html,Ed Davis,PF,26,https://www.basketball-reference.com/teams/POR/2016.html,POR,81,1684,18.7,.616,.000,.605,14.4,24.2,19.3,7.7,1.7,3.3,13.0,12.7,4.4,2.3,6.7,.192,1.0,0.9,1.9,,1.6
109,https://www.basketball-reference.com/players/d/dawsobr01.html,Branden Dawson,PF,22,https://www.basketball-reference.com/teams/LAC/2016.html,LAC,6,29,7.1,.460,.000,.200,7.6,7.4,7.5,0.0,0.0,2.7,0.0,8.5,0.0,0.0,0.0,.069,-3.6,-2.0,-5.7,-5.7,0.0
110,https://www.basketball-reference.com/players/d/dedmode01.html,Dewayne Dedmon,C,26,https://www.basketball-reference.com/teams/ORL/2016.html,ORL,58,705,17.0,.606,.000,.429,10.4,25.7,17.9,2.7,1.6,5.4,13.2,15.2,1.2,1.1,2.4,.162,-1.6,0.7,-0.9,,0.2
111,https://www.basketball-reference.com/players/d/dejeabr01.html,Bryce Dejean-Jones,SG,23,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,14,279,9.6,.505,.464,.304,3.1,16.5,9.5,7.7,1.8,0.6,12.3,14.1,0.0,0.2,0.2,.033,-2.5,0.0,-2.5,-2.5,0.0
112,https://www.basketball-reference.com/players/d/dekkesa01.html,Sam Dekker,PF,21,https://www.basketball-reference.com/teams/HOU/2016.html,HOU,3,6,10.8,,,,0.0,18.5,9.2,0.0,8.2,0.0,,0.0,0.0,0.0,0.0,.116,-2.8,5.1,2.2,2.2,0.0
113,https://www.basketball-reference.com/players/d/dellama01.html,Matthew Dellavedova,PG,25,https://www.basketball-reference.com/teams/CLE/2016.html,CLE,76,1867,11.3,.527,.468,.129,2.0,7.8,4.9,26.2,1.2,0.4,17.7,15.9,2.2,1.6,3.8,.098,-0.7,-0.5,-1.2,,0.4
114,https://www.basketball-reference.com/players/d/denglu01.html,Luol Deng,PF,30,https://www.basketball-reference.com/teams/MIA/2016.html,MIA,74,2394,15.0,.549,.344,.258,5.3,15.4,10.5,9.0,1.6,0.9,8.9,17.4,3.5,2.8,6.4,.128,0.7,0.2,0.8,,1.7
115,https://www.basketball-reference.com/players/d/derozde01.html,DeMar DeRozan,SG,26,https://www.basketball-reference.com/teams/TOR/2016.html,TOR,78,2804,21.5,.550,.101,.474,2.7,11.5,7.1,20.8,1.5,0.6,9.5,29.8,7.5,2.4,9.9,.169,3.2,-0.7,2.5,,3.2
116,https://www.basketball-reference.com/players/d/diawbo01.html,Boris Diaw,PF,33,https://www.basketball-reference.com/teams/SAS/2016.html,SAS,76,1386,14.0,.582,.180,.198,4.9,13.9,9.6,18.4,1.0,1.2,18.9,17.0,1.6,2.2,3.8,.132,-0.1,0.9,0.8,,1.0
117,https://www.basketball-reference.com/players/d/dienggo01.html,Gorgui Dieng,C,26,https://www.basketball-reference.com/teams/MIN/2016.html,MIN,82,2220,17.1,.601,.035,.428,8.3,22.1,15.3,10.1,2.1,3.5,16.9,16.7,3.4,2.5,5.9,.127,-0.1,0.8,0.8,,1.5
118,https://www.basketball-reference.com/players/d/dinwisp01.html,Spencer Dinwiddie,PG,22,https://www.basketball-reference.com/teams/DET/2016.html,DET,12,159,8.9,.423,.185,.611,2.6,9.3,5.8,20.9,1.0,0.0,9.3,20.7,0.0,0.1,0.1,.028,-4.6,-0.6,-5.2,-5.2,-0.1
119,https://www.basketball-reference.com/players/d/douglto01.html,Toney Douglas,PG,29,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,61,1262,14.7,.543,.456,.222,2.1,10.7,6.3,19.1,2.8,0.3,11.6,19.4,1.6,0.9,2.5,.094,-0.4,0.4,0.0,,0.6
120,https://www.basketball-reference.com/players/d/dragigo01.html,Goran Dragić,PG,29,https://www.basketball-reference.com/teams/MIA/2016.html,MIA,72,2363,15.5,.537,.234,.189,2.7,10.4,6.6,28.7,1.5,0.6,16.3,21.9,2.4,2.3,4.7,.096,0.1,-0.5,-0.4,,1.0
121,https://www.basketball-reference.com/players/d/drumman01.html,Andre Drummond,C,22,https://www.basketball-reference.com/teams/DET/2016.html,DET,81,2666,21.2,.499,.006,.553,15.6,34.2,24.5,4.4,2.3,3.2,10.5,24.1,2.0,5.5,7.4,.133,0.8,0.3,1.1,,2.0
122,https://www.basketball-reference.com/players/d/dudleja01.html,Jared Dudley,PF,30,https://www.basketball-reference.com/teams/WAS/2016.html,WAS,81,2098,11.7,.602,.489,.201,2.8,12.6,7.6,11.4,1.7,0.7,13.1,12.7,2.6,2.0,4.6,.105,-0.8,0.7,-0.1,,1.0
123,https://www.basketball-reference.com/players/d/dukandu01.html,Duje Dukan,SF,24,https://www.basketball-reference.com/teams/SAC/2016.html,SAC,1,24,4.2,.300,.500,.000,9.1,9.0,9.0,5.6,2.0,0.0,0.0,17.7,0.0,0.0,0.0,-0.057,-4.3,-2.6,-7.0,-7.0,0.0
124,https://www.basketball-reference.com/players/d/duncati01.html,Tim Duncan,C,39,https://www.basketball-reference.com/teams/SAS/2016.html,SAS,61,1536,16.9,.523,.005,.297,8.8,23.8,16.6,15.3,1.6,3.9,15.3,17.6,1.6,3.6,5.2,.163,-0.1,3.1,3.0,,2.0
125,https://www.basketball-reference.com/players/d/dunlemi02.html,Mike Dunleavy,SF,35,https://www.basketball-reference.com/teams/CHI/2016.html,CHI,31,703,9.1,.543,.527,.197,1.2,11.0,6.2,8.1,1.0,1.0,11.3,14.4,0.4,0.5,0.9,.063,-2.6,-0.9,-3.5,-3.5,-0.3
126,https://www.basketball-reference.com/players/d/duranke01.html,Kevin Durant,SF,27,https://www.basketball-reference.com/teams/OKC/2016.html,OKC,72,2578,28.2,.634,.348,.361,2.0,21.8,12.4,24.2,1.3,2.5,13.5,30.6,11.0,3.5,14.5,.270,8.4,1.6,9.9,,7.8
127,https://www.basketball-reference.com/players/e/earlycl01.html,Cleanthony Early,SF,24,https://www.basketball-reference.com/teams/NYK/2016.html,NYK,17,154,2.2,.371,.375,.100,2.9,15.4,9.2,5.7,0.7,1.5,17.7,14.9,-0.3,0.1,-0.2,-0.075,-7.2,-1.5,-8.6,-8.6,-0.3
128,https://www.basketball-reference.com/players/e/eddieja01.html,Jarell Eddie,SF,24,https://www.basketball-reference.com/teams/WAS/2016.html,WAS,26,147,11.0,.460,.723,.123,1.5,16.3,8.8,5.0,1.7,0.6,1.4,20.7,0.0,0.1,0.1,.046,-0.3,-1.1,-1.5,-1.5,0.0
129,https://www.basketball-reference.com/players/e/ellinwa01.html,Wayne Ellington,SG,28,https://www.basketball-reference.com/teams/BRK/2016.html,BRK,76,1615,10.1,.498,.478,.112,1.4,10.9,6.1,7.8,1.5,0.3,7.1,17.5,0.5,0.3,0.8,.025,-1.5,-1.3,-2.8,,-0.3
130,https://www.basketball-reference.com/players/e/ellismo01.html,Monta Ellis,SG,30,https://www.basketball-reference.com/teams/IND/2016.html,IND,81,2734,13.7,.504,.276,.202,1.7,9.1,5.4,22.2,2.7,1.1,15.4,21.2,0.4,3.9,4.3,.075,-1.0,1.1,0.1,,1.5
131,https://www.basketball-reference.com/players/e/ennisja01.html,James Ennis,SF,25,,,22,329,17.8,.621,.513,.301,6.9,7.4,7.1,10.1,2.4,1.3,12.9,19.8,0.7,0.2,0.9,.133,2.5,-1.0,1.5,1.5,0.3
131,https://www.basketball-reference.com/players/e/ennisja01.html,James Ennis,SF,25,https://www.basketball-reference.com/teams/MIA/2016.html,MIA,3,7,2.4,,,,0.0,0.0,0.0,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,.070,-4.0,2.2,-1.8,-1.8,0.0
131,https://www.basketball-reference.com/players/e/ennisja01.html,James Ennis,SF,25,https://www.basketball-reference.com/teams/MEM/2016.html,MEM,10,40,18.3,.460,.615,.769,10.9,8.9,10.0,7.6,5.1,4.6,10.3,21.8,0.0,0.1,0.1,.100,2.4,2.0,4.4,4.4,0.1
131,https://www.basketball-reference.com/players/e/ennisja01.html,James Ennis,SF,25,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,9,282,18.1,.647,.500,.240,6.5,7.3,6.9,10.3,2.1,0.9,13.3,20.0,0.7,0.1,0.8,.139,2.7,-1.5,1.2,1.2,0.2
132,https://www.basketball-reference.com/players/e/ennisty01.html,Tyler Ennis,PG,21,https://www.basketball-reference.com/teams/MIL/2016.html,MIL,46,654,10.7,.510,.209,.182,2.3,10.7,6.6,21.9,1.9,0.1,18.6,17.1,0.1,0.3,0.4,.030,-3.1,-1.1,-4.3,-4.3,-0.4
133,https://www.basketball-reference.com/players/e/evansje01.html,Jeremy Evans,SF,28,https://www.basketball-reference.com/teams/DAL/2016.html,DAL,30,251,12.6,.620,.333,.438,4.8,18.8,11.8,1.2,1.2,3.0,10.9,11.7,0.3,0.3,0.6,.119,-1.5,1.0,-0.4,-0.4,0.1
134,https://www.basketball-reference.com/players/e/evansty01.html,Tyreke Evans,SG,26,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,25,765,17.9,.534,.271,.296,2.8,16.4,9.3,34.6,2.1,0.9,17.1,24.7,0.8,0.6,1.4,.087,1.8,-0.1,1.7,1.7,0.7
135,https://www.basketball-reference.com/players/e/ezelife01.html,Festus Ezeli,C,26,https://www.basketball-reference.com/teams/GSW/2016.html,GSW,46,770,17.7,.559,.000,.579,13.5,21.9,18.0,5.8,1.1,4.8,11.7,18.2,1.4,1.3,2.7,.171,-0.6,0.4,-0.1,-0.1,0.4
136,https://www.basketball-reference.com/players/f/farieke01.html,Kenneth Faried,PF,26,https://www.basketball-reference.com/teams/DEN/2016.html,DEN,67,1694,21.0,.577,.003,.355,15.1,23.0,19.0,8.1,0.9,2.9,11.2,21.0,4.0,1.5,5.5,.156,1.7,-1.4,0.3,,1.0
137,https://www.basketball-reference.com/players/f/farmajo01.html,Jordan Farmar,PG,29,https://www.basketball-reference.com/teams/MEM/2016.html,MEM,12,291,13.2,.527,.450,.100,1.5,8.6,4.9,20.6,2.7,0.6,14.7,18.9,0.2,0.2,0.4,.064,-0.5,-0.2,-0.7,-0.7,0.1
138,https://www.basketball-reference.com/players/f/favorde01.html,Derrick Favors,PF,24,https://www.basketball-reference.com/teams/UTA/2016.html,UTA,62,1983,21.6,.551,.005,.313,10.0,19.6,14.8,8.9,2.0,3.9,10.1,23.9,3.8,3.4,7.1,.173,2.1,1.2,3.3,,2.6
139,https://www.basketball-reference.com/players/f/feliccr01.html,Cristiano Felício,C,23,https://www.basketball-reference.com/teams/CHI/2016.html,CHI,31,321,17.6,.601,.056,.486,10.0,23.1,16.7,12.1,0.9,3.0,12.9,13.7,0.7,0.4,1.2,.175,0.1,0.2,0.3,0.3,0.2
140,https://www.basketball-reference.com/players/f/feltora01.html,Raymond Felton,PG,31,https://www.basketball-reference.com/teams/DAL/2016.html,DAL,80,2192,11.9,.502,.312,.258,1.8,11.1,6.5,20.3,1.6,0.6,13.7,18.4,1.0,1.7,2.7,.059,-1.7,0.1,-1.6,,0.2
141,https://www.basketball-reference.com/players/f/fournev01.html,Evan Fournier,SF,23,https://www.basketball-reference.com/teams/ORL/2016.html,ORL,79,2566,14.6,.587,.420,.256,1.4,8.4,4.9,12.8,1.9,0.1,11.4,20.1,4.0,1.7,5.7,.106,0.1,-0.5,-0.3,,1.1
142,https://www.basketball-reference.com/players/f/foyera01.html,Randy Foye,SG,32,,,81,1642,7.6,.461,.519,.154,1.6,8.8,5.2,14.1,1.2,1.4,14.3,15.9,-0.4,0.9,0.4,.012,-2.7,-0.5,-3.3,,-0.5
142,https://www.basketball-reference.com/players/f/foyera01.html,Randy Foye,SG,32,https://www.basketball-reference.com/teams/DEN/2016.html,DEN,54,1070,7.8,.457,.508,.141,1.6,9.4,5.4,15.6,1.2,1.2,14.1,16.8,-0.5,0.4,0.0,-0.002,-3.0,-0.8,-3.7,-3.7,-0.5
142,https://www.basketball-reference.com/players/f/foyera01.html,Randy Foye,SG,32,https://www.basketball-reference.com/teams/OKC/2016.html,OKC,27,572,7.1,.469,.544,.181,1.6,7.8,4.9,11.3,1.1,1.7,14.8,14.1,0.0,0.4,0.4,.038,-2.2,-0.1,-2.3,-2.3,0.0
143,https://www.basketball-reference.com/players/f/fraziti01.html,Tim Frazier,PG,25,,,51,741,13.9,.499,.210,.323,3.8,12.8,8.2,33.3,2.2,0.2,19.9,19.4,0.4,0.5,1.0,.062,-1.5,-0.5,-2.0,-2.0,0.0
143,https://www.basketball-reference.com/players/f/fraziti01.html,Tim Frazier,PG,25,https://www.basketball-reference.com/teams/POR/2016.html,POR,35,272,4.7,.383,.283,.250,4.4,11.2,7.8,21.3,1.8,0.3,28.8,15.0,-0.5,0.2,-0.3,-0.051,-6.3,-0.4,-6.8,-6.8,-0.3
143,https://www.basketball-reference.com/players/f/fraziti01.html,Tim Frazier,PG,25,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,16,469,19.1,.539,.183,.349,3.4,13.7,8.4,40.3,2.4,0.2,16.3,22.0,0.9,0.3,1.2,.128,1.3,-0.6,0.8,0.8,0.3
144,https://www.basketball-reference.com/players/f/fredeji01.html,Jimmer Fredette,SG,26,,,6,18,12.0,.625,.400,1.000,0.0,0.0,0.0,7.7,2.8,0.0,21.7,22.8,0.0,0.0,0.0,.000,-2.3,-0.3,-2.6,-2.6,0.0
144,https://www.basketball-reference.com/players/f/fredeji01.html,Jimmer Fredette,SG,26,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,4,13,-1.6,.250,.250,.000,0.0,0.0,0.0,10.7,3.8,0.0,20.0,17.0,-0.1,0.0,-0.1,-0.198,-10.5,-1.7,-12.3,-12.3,0.0
144,https://www.basketball-reference.com/players/f/fredeji01.html,Jimmer Fredette,SG,26,https://www.basketball-reference.com/teams/NYK/2016.html,NYK,2,5,47.4,1.094,1.000,5.000,0.0,0.0,0.0,0.0,0.0,0.0,23.8,38.0,0.1,0.0,0.1,.514,19.1,3.5,22.6,22.6,0.0
145,https://www.basketball-reference.com/players/f/fryech01.html,Channing Frye,PF-C,32,,,70,1200,12.9,.586,.677,.101,3.2,18.6,10.9,8.7,1.2,1.9,10.6,15.1,1.6,1.3,3.0,.119,0.3,0.5,0.8,,0.8
145,https://www.basketball-reference.com/players/f/fryech01.html,Channing Frye,PF,32,https://www.basketball-reference.com/teams/ORL/2016.html,ORL,44,754,11.8,.586,.651,.113,3.3,17.6,10.4,8.4,1.4,2.2,13.3,13.2,0.8,0.8,1.5,.097,-0.2,0.9,0.7,0.7,0.5
145,https://www.basketball-reference.com/players/f/fryech01.html,Channing Frye,C,32,https://www.basketball-reference.com/teams/CLE/2016.html,CLE,26,446,14.9,.586,.708,.087,3.1,20.4,11.8,9.1,0.9,1.5,7.2,18.3,0.9,0.6,1.5,.157,1.3,-0.2,1.0,1.0,0.3
146,https://www.basketball-reference.com/players/g/gallida01.html,Danilo Gallinari,SF,27,https://www.basketball-reference.com/teams/DEN/2016.html,DEN,53,1839,19.0,.582,.341,.617,3.1,14.0,8.5,11.8,1.1,0.8,8.0,23.0,5.5,0.9,6.3,.165,3.4,-0.7,2.7,,2.2
147,https://www.basketball-reference.com/players/g/gallola01.html,Langston Galloway,PG,24,https://www.basketball-reference.com/teams/NYK/2016.html,NYK,82,2033,11.7,.490,.381,.194,2.3,13.0,7.7,15.7,1.9,0.8,8.7,15.6,1.4,1.8,3.3,.077,-1.7,0.7,-1.0,,0.5
148,https://www.basketball-reference.com/players/g/garneke01.html,Kevin Garnett,PF,39,https://www.basketball-reference.com/teams/MIN/2016.html,MIN,38,556,12.3,.491,.009,.183,3.2,27.9,15.7,16.4,2.5,1.5,11.4,11.3,0.4,0.7,1.1,.092,-1.6,3.1,1.5,1.5,0.5
149,https://www.basketball-reference.com/players/g/gasolma01.html,Marc Gasol,C,31,https://www.basketball-reference.com/teams/MEM/2016.html,MEM,52,1791,17.7,.528,.004,.347,3.5,20.2,11.5,18.9,1.4,3.6,12.7,23.4,1.8,1.9,3.7,.098,0.8,0.9,1.7,,1.7
150,https://www.basketball-reference.com/players/g/gasolpa01.html,Pau Gasol,C,35,https://www.basketball-reference.com/teams/CHI/2016.html,CHI,72,2291,21.7,.529,.069,.290,7.3,28.7,18.2,21.7,0.9,4.7,12.8,24.6,3.2,3.9,7.1,.149,2.7,2.3,4.9,,4.0
151,https://www.basketball-reference.com/players/g/gayru01.html,Rudy Gay,SF,29,https://www.basketball-reference.com/teams/SAC/2016.html,SAC,70,2379,15.5,.538,.214,.252,4.7,15.9,10.4,8.0,2.0,1.7,11.1,22.4,1.8,2.1,3.8,.078,-0.1,-0.3,-0.3,,1.0
152,https://www.basketball-reference.com/players/g/geeal01.html,Alonzo Gee,SF,28,https://www.basketball-reference.com/teams/NOP/2016.html,NOP,73,1632,8.4,.572,.235,.259,3.9,13.0,8.3,6.2,1.9,0.7,16.2,9.2,1.0,0.9,1.9,.056,-3.2,0.6,-2.6,,-0.2
