Rk,Player_URL,Player,Pos,Age,Tm_URL,Tm,G,MP,PER,TS_,ThreePAr,FTr,ORB_,DRB_,TRB_,AST_,STL_,BLK_,TOV_,USG_,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,BPM1,VORP
121,https://www.basketball-reference.com/players/d/dedmode01.html,Dewayne Dedmon,C,24,,,31,390,10.7,.500,.000,.386,10.7,25.8,18.1,1.9,0.9,4.5,15.6,13.1,0.1,0.5,0.6,.070,-4.5,-0.3,-4.7,-4.7,-0.3
121,https://www.basketball-reference.com/players/d/dedmode01.html,Dewayne Dedmon,C,24,https://www.basketball-reference.com/teams/GSW/2014.html,GSW,4,6,-5.1,.266,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.107,-10.3,-3.2,-13.6,-13.6,0.0
121,https://www.basketball-reference.com/players/d/dedmode01.html,Dewayne Dedmon,C,24,https://www.basketball-reference.com/teams/PHI/2014.html,PHI,11,150,8.7,.533,.000,.448,7.6,28.5,17.6,2.9,0.0,4.8,20.6,12.3,0.0,0.1,0.1,.035,-5.8,0.0,-5.8,-5.8,-0.1
121,https://www.basketball-reference.com/players/d/dedmode01.html,Dewayne Dedmon,C,24,https://www.basketball-reference.com/teams/ORL/2014.html,ORL,16,234,12.5,.488,.000,.321,13.0,24.8,18.9,1.3,1.5,4.4,13.0,13.5,0.1,0.4,0.5,.096,-3.5,-0.4,-3.8,-3.8,-0.1
122,https://www.basketball-reference.com/players/d/dellama01.html,Matthew Dellavedova,SG,23,https://www.basketball-reference.com/teams/CLE/2014.html,CLE,72,1271,10.7,.534,.524,.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,1.4,0.7,2.1,.078,-1.6,-0.2,-1.8,,0.1
123,https://www.basketball-reference.com/players/d/denglu01.html,Luol Deng,SF,28,,,63,2213,15.2,.517,.220,.312,5.0,13.4,9.2,14.6,1.5,0.3,10.4,22.3,2.2,2.3,4.5,.098,0.6,-0.1,0.4,,1.4
123,https://www.basketball-reference.com/players/d/denglu01.html,Luol Deng,SF,28,https://www.basketball-reference.com/teams/CHI/2014.html,CHI,23,860,17.0,.536,.175,.350,5.4,15.4,10.5,18.7,1.5,0.4,12.6,25.1,1.0,1.4,2.4,.132,1.5,1.0,2.5,2.5,1.0
123,https://www.basketball-reference.com/players/d/denglu01.html,Luol Deng,SF,28,https://www.basketball-reference.com/teams/CLE/2014.html,CLE,40,1353,14.0,.503,.251,.285,4.8,12.2,8.4,12.0,1.4,0.3,8.8,20.6,1.3,0.9,2.2,.077,0.0,-0.8,-0.9,,0.4
124,https://www.basketball-reference.com/players/d/derozde01.html,DeMar DeRozan,SG,24,https://www.basketball-reference.com/teams/TOR/2014.html,TOR,79,3017,18.4,.532,.149,.448,2.0,11.3,6.6,18.9,1.5,0.7,9.5,28.0,5.8,3.0,8.8,.141,1.9,-0.3,1.7,,2.8
125,https://www.basketball-reference.com/players/d/diawbo01.html,Boris Diaw,PF,31,https://www.basketball-reference.com/teams/SAS/2014.html,SAS,79,1974,14.1,.578,.193,.159,4.4,13.8,9.3,16.3,1.1,1.2,16.3,17.0,2.3,2.6,4.9,.120,0.4,0.9,1.3,,1.6
126,https://www.basketball-reference.com/players/d/dienggo01.html,Gorgui Dieng,C,24,https://www.basketball-reference.com/teams/MIN/2014.html,MIN,60,818,16.5,.534,.004,.410,13.4,26.9,20.0,7.2,1.8,4.6,16.8,16.8,0.7,1.5,2.2,.129,-2.0,0.9,-1.1,,0.2
127,https://www.basketball-reference.com/players/d/douglto01.html,Toney Douglas,PG,27,,,51,675,9.2,.493,.537,.179,3.4,11.9,7.8,14.6,1.5,0.6,14.2,16.3,0.2,0.7,0.9,.061,-2.5,0.5,-2.0,-2.0,0.0
127,https://www.basketball-reference.com/players/d/douglto01.html,Toney Douglas,PG,27,https://www.basketball-reference.com/teams/GSW/2014.html,GSW,24,265,6.5,.492,.686,.093,1.7,8.9,5.4,10.3,1.1,0.6,15.2,17.5,-0.1,0.3,0.2,.028,-3.4,0.6,-2.9,-2.9,-0.1
127,https://www.basketball-reference.com/players/d/douglto01.html,Toney Douglas,PG,27,https://www.basketball-reference.com/teams/MIA/2014.html,MIA,27,410,10.9,.494,.413,.250,4.5,13.9,9.3,17.3,1.7,0.6,13.5,15.6,0.3,0.4,0.7,.083,-1.9,0.5,-1.4,-1.4,0.1
128,https://www.basketball-reference.com/players/d/douglch01.html,Chris Douglas-Roberts,SF,27,https://www.basketball-reference.com/teams/CHA/2014.html,CHA,49,1016,12.2,.588,.524,.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,1.1,1.2,2.4,.113,-1.1,0.5,-0.5,-0.5,0.4
129,https://www.basketball-reference.com/players/d/dragigo01.html,Goran Dragić,SG,27,https://www.basketball-reference.com/teams/PHO/2014.html,PHO,76,2668,21.4,.604,.274,.381,2.9,7.4,5.2,28.1,2.0,0.6,14.3,24.5,8.4,2.0,10.3,.186,4.1,-0.2,3.9,,4.0
130,https://www.basketball-reference.com/players/d/drumman01.html,Andre Drummond,C,20,https://www.basketball-reference.com/teams/DET/2014.html,DET,81,2619,22.6,.599,.003,.427,17.5,27.7,22.3,2.2,2.0,4.0,10.7,16.7,6.4,3.5,9.9,.182,2.0,-0.6,1.4,,2.3
131,https://www.basketball-reference.com/players/d/dudleja01.html,Jared Dudley,SF,28,https://www.basketball-reference.com/teams/LAC/2014.html,LAC,74,1729,8.9,.541,.503,.130,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,1.2,1.2,2.4,.068,-1.4,-0.1,-1.5,,0.2
132,https://www.basketball-reference.com/players/d/duncati01.html,Tim Duncan,C,37,https://www.basketball-reference.com/teams/SAS/2014.html,SAS,74,2158,21.3,.535,.006,.349,8.6,28.3,18.8,16.0,1.0,4.6,13.2,25.2,2.8,4.6,7.4,.164,1.2,2.1,3.3,,2.9
133,https://www.basketball-reference.com/players/d/dunlemi02.html,Mike Dunleavy,SF,33,https://www.basketball-reference.com/teams/CHI/2014.html,CHI,82,2584,12.6,.549,.419,.212,2.1,13.0,7.6,12.3,1.3,1.4,11.3,17.0,2.4,4.1,6.5,.121,-0.3,1.1,0.8,,1.8
134,https://www.basketball-reference.com/players/d/duranke01.html,Kevin Durant,SF,25,https://www.basketball-reference.com/teams/OKC/2014.html,OKC,81,3122,29.8,.635,.291,.477,2.2,18.6,10.8,26.7,1.7,1.5,12.2,33.0,14.8,4.4,19.2,.295,8.8,1.4,10.2,,9.6
135,https://www.basketball-reference.com/players/e/edwarsh01.html,Shane Edwards,SF,26,https://www.basketball-reference.com/teams/CLE/2014.html,CLE,2,12,-1.0,.333,.000,.000,9.1,9.6,9.3,0.0,0.0,0.0,25.0,14.9,0.0,0.0,0.0,-0.141,-8.7,-4.6,-13.3,-13.3,0.0
136,https://www.basketball-reference.com/players/e/ellinwa01.html,Wayne Ellington,SG,26,https://www.basketball-reference.com/teams/DAL/2014.html,DAL,45,393,12.2,.554,.468,.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,0.4,0.2,0.7,.084,-0.5,-0.2,-0.8,-0.8,0.1
137,https://www.basketball-reference.com/players/e/ellismo01.html,Monta Ellis,SG,28,https://www.basketball-reference.com/teams/DAL/2014.html,DAL,82,3023,16.8,.532,.164,.336,1.5,9.8,5.6,24.8,2.4,0.6,15.2,26.0,2.8,2.1,4.9,.078,0.3,-0.5,-0.3,,1.3
138,https://www.basketball-reference.com/players/e/elyme01.html,Melvin Ely,C,35,https://www.basketball-reference.com/teams/NOP/2014.html,NOP,2,27,3.9,.500,.000,.000,0.0,4.4,2.2,0.0,0.0,3.1,0.0,10.1,0.0,0.0,0.0,.011,-7.5,-2.8,-10.3,-10.3,-0.1
139,https://www.basketball-reference.com/players/e/evansje01.html,Jeremy Evans,SF,26,https://www.basketball-reference.com/teams/UTA/2014.html,UTA,66,1209,16.2,.549,.006,.226,11.1,18.7,14.8,6.1,1.8,3.0,9.9,15.3,1.9,1.0,2.8,.112,-0.7,-0.2,-0.9,,0.3
140,https://www.basketball-reference.com/players/e/evansre01.html,Reggie Evans,PF,33,,,54,899,11.7,.516,.000,.867,14.8,28.4,21.5,3.5,2.1,0.3,21.9,13.4,0.3,1.2,1.5,.080,-2.8,-0.5,-3.4,-3.4,-0.3
140,https://www.basketball-reference.com/players/e/evansre01.html,Reggie Evans,PF,33,https://www.basketball-reference.com/teams/BRK/2014.html,BRK,30,399,9.0,.462,.000,1.102,15.9,28.7,22.4,1.8,1.7,0.4,24.2,13.6,-0.1,0.5,0.4,.046,-4.4,-1.7,-6.1,-6.1,-0.4
140,https://www.basketball-reference.com/players/e/evansre01.html,Reggie Evans,PF,33,https://www.basketball-reference.com/teams/SAC/2014.html,SAC,24,500,13.8,.556,.000,.714,13.8,28.1,20.9,4.8,2.4,0.2,20.1,13.2,0.5,0.7,1.1,.107,-1.6,0.4,-1.2,-1.2,0.1
141,https://www.basketball-reference.com/players/e/evansty01.html,Tyreke Evans,SF,24,https://www.basketball-reference.com/teams/NOP/2014.html,NOP,72,2028,18.4,.504,.106,.346,4.3,15.4,9.8,30.4,2.2,0.9,14.5,27.1,1.8,1.3,3.1,.073,1.3,-0.7,0.6,,1.3
142,https://www.basketball-reference.com/players/f/farieke01.html,Kenneth Faried,PF,24,https://www.basketball-reference.com/teams/DEN/2014.html,DEN,80,2178,19.8,.573,.004,.379,11.8,22.2,16.9,7.5,1.6,2.3,12.4,21.3,4.0,2.5,6.5,.144,1.2,-0.3,1.0,,1.6
143,https://www.basketball-reference.com/players/f/farmajo01.html,Jordan Farmar,PG,27,https://www.basketball-reference.com/teams/LAL/2014.html,LAL,41,912,15.0,.533,.440,.162,2.3,9.8,6.1,34.6,2.0,0.6,19.6,23.2,0.4,0.4,0.7,.039,0.8,-1.6,-0.7,-0.7,0.3
144,https://www.basketball-reference.com/players/f/favervi01.html,Vítor Luiz Faverani,C,25,https://www.basketball-reference.com/teams/BOS/2014.html,BOS,37,488,11.0,.502,.272,.252,9.5,20.6,14.9,5.2,1.5,4.3,20.1,18.6,-0.3,0.7,0.3,.031,-3.6,0.5,-3.2,-3.2,-0.1
145,https://www.basketball-reference.com/players/f/favorde01.html,Derrick Favors,PF,22,https://www.basketball-reference.com/teams/UTA/2014.html,UTA,73,2201,19.0,.556,.001,.380,10.1,23.7,16.7,7.3,1.8,3.8,12.9,20.8,2.9,2.3,5.1,.112,0.0,0.1,0.1,,1.2
146,https://www.basketball-reference.com/players/f/felixca01.html,Carrick Felix,SG,23,https://www.basketball-reference.com/teams/CLE/2014.html,CLE,7,38,13.3,.603,.357,.286,2.9,15.1,8.9,18.2,0.0,0.0,20.2,23.2,0.0,0.0,0.0,.057,-1.3,-2.2,-3.4,-3.4,0.0
147,https://www.basketball-reference.com/players/f/feltora01.html,Raymond Felton,PG,29,https://www.basketball-reference.com/teams/NYK/2014.html,NYK,65,2017,12.9,.476,.321,.201,3.1,8.6,5.7,28.1,2.1,1.2,16.3,18.2,1.1,1.1,2.2,.053,-0.5,-0.7,-1.2,,0.4
148,https://www.basketball-reference.com/players/f/fieldla01.html,Landry Fields,SF,25,https://www.basketball-reference.com/teams/TOR/2014.html,TOR,30,322,8.6,.443,.075,.328,5.4,16.0,10.7,9.3,1.6,0.7,12.5,12.4,0.0,0.4,0.4,.057,-2.4,1.0,-1.4,-1.4,0.1
149,https://www.basketball-reference.com/players/f/fishede01.html,Derek Fisher,SG,39,https://www.basketball-reference.com/teams/OKC/2014.html,OKC,81,1428,10.1,.542,.634,.197,1.0,8.3,4.8,11.6,2.5,0.2,11.1,13.7,1.4,1.7,3.1,.103,-1.8,1.2,-0.6,,0.5
150,https://www.basketball-reference.com/players/f/fournev01.html,Evan Fournier,SG,21,https://www.basketball-reference.com/teams/DEN/2014.html,DEN,76,1503,10.3,.533,.436,.226,2.4,12.1,7.3,11.6,1.1,0.3,14.3,19.7,0.6,0.8,1.4,.043,-2.0,-0.9,-2.9,,-0.4
151,https://www.basketball-reference.com/players/f/foyera01.html,Randy Foye,SG,30,https://www.basketball-reference.com/teams/DEN/2014.html,DEN,81,2485,13.3,.558,.569,.211,1.6,8.5,5.0,17.7,1.3,1.2,13.2,18.8,3.3,1.3,4.6,.089,0.9,-0.3,0.5,,1.6
152,https://www.basketball-reference.com/players/f/frankja01.html,Jamaal Franklin,SG,22,https://www.basketball-reference.com/teams/MEM/2014.html,MEM,21,161,4.7,.489,.282,.051,2.9,14.0,8.5,5.4,1.3,1.0,21.6,14.6,-0.2,0.2,0.0,-0.002,-6.0,0.1,-5.9,-5.9,-0.2
153,https://www.basketball-reference.com/players/f/fredeji01.html,Jimmer Fredette,SG,24,,,49,519,15.8,.578,.370,.093,1.7,9.7,5.7,22.2,1.4,0.5,16.9,24.3,0.5,0.3,0.8,.078,2.0,-1.5,0.6,0.6,0.3
153,https://www.basketball-reference.com/players/f/fredeji01.html,Jimmer Fredette,SG,24,https://www.basketball-reference.com/teams/SAC/2014.html,SAC,41,463,16.3,.584,.369,.096,1.7,9.4,5.5,23.5,1.5,0.5,17.6,23.8,0.6,0.2,0.8,.082,2.6,-1.2,1.4,1.4,0.4
153,https://www.basketball-reference.com/players/f/fredeji01.html,Jimmer Fredette,SG,24,https://www.basketball-reference.com/teams/CHI/2014.html,CHI,8,56,11.6,.535,.379,.069,2.1,12.0,7.1,11.1,0.0,0.0,11.8,27.9,0.0,0.1,0.0,.043,-2.7,-3.6,-6.3,-6.3,-0.1
154,https://www.basketball-reference.com/players/f/freeljo01.html,Joel Freeland,C,26,https://www.basketball-reference.com/teams/POR/2014.html,POR,52,727,11.3,.498,.012,.179,13.2,17.6,15.4,7.1,0.7,2.1,15.5,12.4,0.7,0.7,1.4,.093,-2.6,0.0,-2.6,-2.6,-0.1
155,https://www.basketball-reference.com/players/f/fryech01.html,Channing Frye,PF,30,https://www.basketball-reference.com/teams/PHO/2014.html,PHO,82,2312,13.2,.555,.555,.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,2.9,2.4,5.3,.109,0.4,0.3,0.7,,1.6
156,https://www.basketball-reference.com/players/g/garcifr01.html,Francisco García,SF,32,https://www.basketball-reference.com/teams/HOU/2014.html,HOU,55,1083,9.3,.521,.656,.065,2.3,9.8,6.3,8.6,1.2,2.3,9.0,13.5,0.8,0.9,1.8,.078,-0.7,0.6,-0.1,-0.1,0.5
157,https://www.basketball-reference.com/players/g/garneke01.html,Kevin Garnett,C,37,https://www.basketball-reference.com/teams/BRK/2014.html,BRK,54,1109,13.3,.467,.008,.132,6.5,32.1,19.3,12.4,2.0,3.0,15.5,18.9,-0.7,1.9,1.2,.054,-2.5,1.3,-1.2,-1.2,0.2
158,https://www.basketball-reference.com/players/g/garredi02.html,Diante Garrett,PG,25,https://www.basketball-reference.com/teams/UTA/2014.html,UTA,71,1048,7.1,.459,.362,.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,-1.1,0.3,-0.8,-0.036,-4.0,-0.6,-4.6,,-0.7
159,https://www.basketball-reference.com/players/g/gasolma01.html,Marc Gasol,C,29,https://www.basketball-reference.com/teams/MEM/2014.html,MEM,59,1970,18.2,.526,.015,.339,5.0,20.5,12.7,17.7,1.6,3.2,12.0,21.7,2.6,3.1,5.6,.137,1.1,2.0,3.0,,2.5
160,https://www.basketball-reference.com/players/g/gasolpa01.html,Pau Gasol,C,33,https://www.basketball-reference.com/teams/LAL/2014.html,LAL,60,1884,19.3,.522,.016,.287,7.0,25.9,16.4,18.7,0.7,3.5,12.4,26.4,1.3,1.7,3.0,.076,1.0,0.2,1.2,,1.5
161,https://www.basketball-reference.com/players/g/gayru01.html,Rudy Gay,SF,27,,,73,2531,18.3,.540,.167,.328,5.0,14.8,9.8,15.1,1.9,1.8,14.2,27.6,2.3,2.5,4.8,.091,1.8,0.0,1.7,,2.4
161,https://www.basketball-reference.com/players/g/gayru01.html,Rudy Gay,SF,27,https://www.basketball-reference.com/teams/TOR/2014.html,TOR,18,639,14.7,.468,.176,.263,5.3,19.1,12.1,11.5,2.3,2.9,13.6,30.8,-0.8,1.1,0.3,.021,-0.1,0.7,0.6,0.6,0.4
161,https://www.basketball-reference.com/players/g/gayru01.html,Rudy Gay,SF,27,https://www.basketball-reference.com/teams/SAC/2014.html,SAC,55,1892,19.6,.567,.164,.354,4.9,13.3,9.1,16.3,1.8,1.4,14.5,26.6,3.0,1.5,4.5,.114,2.4,-0.3,2.1,,2.0
162,https://www.basketball-reference.com/players/g/geeal01.html,Alonzo Gee,SF,26,https://www.basketball-reference.com/teams/CLE/2014.html,CLE,65,1020,8.6,.491,.246,.258,3.8,12.8,8.2,6.9,2.0,1.2,14.3,13.4,-0.1,1.0,0.9,.041,-3.7,0.6,-3.1,,-0.3
163,https://www.basketball-reference.com/players/g/georgpa01.html,Paul George,SF,23,https://www.basketball-reference.com/teams/IND/2014.html,IND,80,2898,20.1,.555,.367,.341,2.6,17.7,10.5,17.9,2.7,0.6,12.5,28.3,4.4,6.4,10.8,.178,2.7,2.1,4.9,,5.0
164,https://www.basketball-reference.com/players/g/gibsota01.html,Taj Gibson,PF,28,https://www.basketball-reference.com/teams/CHI/2014.html,CHI,82,2351,16.0,.524,.008,.314,9.8,17.1,13.5,7.3,0.9,3.7,12.8,23.0,1.4,4.4,5.7,.117,-1.3,0.4,-1.0,,0.6
165,https://www.basketball-reference.com/players/g/ginobma01.html,Manu Ginóbili,SG,36,https://www.basketball-reference.com/teams/SAS/2014.html,SAS,68,1550,20.0,.590,.411,.300,2.3,12.0,7.3,29.0,2.3,0.8,16.4,24.7,3.3,2.4,5.7,.176,2.8,1.2,4.0,,2.4
166,https://www.basketball-reference.com/players/g/goberru01.html,Rudy Gobert,C,21,https://www.basketball-reference.com/teams/UTA/2014.html,UTA,45,434,12.9,.507,.000,.878,13.1,28.5,20.6,2.4,1.0,7.4,23.8,14.2,-0.2,0.6,0.4,.045,-3.6,0.9,-2.7,-2.7,-0.1
167,https://www.basketball-reference.com/players/g/gomesry01.html,Ryan Gomes,SF,31,https://www.basketball-reference.com/teams/OKC/2014.html,OKC,5,34,0.2,.375,.250,.000,0.0,12.7,6.6,4.1,0.0,0.0,11.1,11.7,-0.1,0.0,0.0,-0.039,-7.5,-1.3,-8.8,-8.8,-0.1
168,https://www.basketball-reference.com/players/g/goodedr01.html,Drew Gooden,C,32,https://www.basketball-reference.com/teams/WAS/2014.html,WAS,22,395,18.4,.591,.119,.189,10.7,23.0,16.7,6.3,1.3,1.5,9.9,19.7,0.9,0.6,1.4,.173,0.6,-0.2,0.4,0.4,0.2
169,https://www.basketball-reference.com/players/g/goodwar01.html,Archie Goodwin,SG,19,https://www.basketball-reference.com/teams/PHO/2014.html,PHO,52,533,10.3,.507,.216,.329,5.3,13.0,9.2,5.7,1.9,1.6,18.7,19.4,-0.3,0.5,0.2,.018,-3.1,-0.1,-3.2,-3.2,-0.2
170,https://www.basketball-reference.com/players/g/gordobe01.html,Ben Gordon,SG,30,https://www.basketball-reference.com/teams/CHA/2014.html,CHA,19,279,6.4,.422,.269,.194,1.2,9.8,5.5,12.2,1.9,0.6,15.2,22.9,-0.7,0.3,-0.3,-0.058,-5.8,-0.3,-6.0,-6.0,-0.3
171,https://www.basketball-reference.com/players/g/gordoer01.html,Eric Gordon,SG,25,https://www.basketball-reference.com/teams/NOP/2014.html,NOP,64,2057,14.9,.540,.316,.273,1.7,7.7,4.7,16.6,1.9,0.5,12.8,23.2,2.0,0.5,2.5,.058,1.0,-1.4,-0.5,,0.8
172,https://www.basketball-reference.com/players/g/gortama01.html,Marcin Gortat,C,29,https://www.basketball-reference.com/teams/WAS/2014.html,WAS,81,2655,17.6,.568,.001,.273,8.7,25.1,16.7,8.4,0.8,3.8,11.8,18.2,4.1,4.0,8.1,.146,0.2,0.6,0.8,,1.8
173,https://www.basketball-reference.com/players/g/grangda01.html,Danny Granger,SF,30,,,41,847,10.9,.502,.417,.218,4.3,12.9,8.8,7.8,0.7,1.5,12.0,20.5,0.1,1.2,1.3,.073,-1.3,-0.1,-1.4,-1.4,0.1
173,https://www.basketball-reference.com/players/g/grangda01.html,Danny Granger,SF,30,https://www.basketball-reference.com/teams/IND/2014.html,IND,29,653,10.3,.491,.422,.238,4.3,13.3,9.0,8.1,0.7,1.5,12.8,19.8,0.0,1.0,1.0,.075,-1.4,0.4,-1.0,-1.0,0.2
173,https://www.basketball-reference.com/players/g/grangda01.html,Danny Granger,SF,30,https://www.basketball-reference.com/teams/LAC/2014.html,LAC,12,194,12.6,.532,.405,.167,4.2,11.6,8.0,6.6,0.8,1.6,10.0,22.8,0.1,0.2,0.3,.070,-1.0,-1.6,-2.6,-2.6,0.0
174,https://www.basketball-reference.com/players/g/grayaa01.html,Aaron Gray,C,29,,,37,355,7.8,.466,.016,.328,13.2,22.3,17.7,9.1,1.4,1.8,30.8,12.5,-0.3,0.4,0.1,.016,-4.9,0.2,-4.7,-4.7,-0.2
174,https://www.basketball-reference.com/players/g/grayaa01.html,Aaron Gray,C,29,https://www.basketball-reference.com/teams/TOR/2014.html,TOR,4,20,5.7,.644,.000,.667,17.4,29.3,23.3,23.1,0.0,0.0,50.8,17.9,0.0,0.0,0.0,-0.007,-9.9,2.1,-7.8,-7.8,0.0
174,https://www.basketball-reference.com/players/g/grayaa01.html,Aaron Gray,C,29,https://www.basketball-reference.com/teams/SAC/2014.html,SAC,33,335,7.9,.455,.017,.310,13.0,21.8,17.4,8.2,1.5,1.9,29.1,12.2,-0.2,0.4,0.1,.018,-4.6,0.1,-4.5,-4.5,-0.2
175,https://www.basketball-reference.com/players/g/greenda02.html,Danny Green,SG,26,https://www.basketball-reference.com/teams/SAS/2014.html,SAS,68,1651,13.9,.580,.630,.125,1.8,13.4,7.8,8.9,2.0,2.7,12.5,16.7,1.4,2.8,4.2,.122,1.2,2.0,3.2,,2.2
176,https://www.basketball-reference.com/players/g/greendr01.html,Draymond Green,SF,23,https://www.basketball-reference.com/teams/GSW/2014.html,GSW,82,1797,12.7,.498,.359,.268,5.3,19.3,12.4,11.9,2.8,3.0,15.1,14.8,0.7,3.8,4.5,.119,-1.7,3.6,1.9,,1.8
177,https://www.basketball-reference.com/players/g/greenge01.html,Gerald Green,SG,28,https://www.basketball-reference.com/teams/PHO/2014.html,PHO,82,2330,16.5,.585,.507,.229,2.3,10.9,6.6,8.6,1.5,1.4,11.6,23.6,4.2,1.9,6.1,.126,2.0,-0.6,1.4,,2.0
178,https://www.basketball-reference.com/players/g/greenje02.html,Jeff Green,SF,27,https://www.basketball-reference.com/teams/BOS/2014.html,BOS,82,2805,13.1,.520,.338,.304,2.1,13.6,7.7,8.4,1.0,1.3,11.1,23.6,1.3,2.0,3.3,.057,-0.2,-1.3,-1.5,,0.3
179,https://www.basketball-reference.com/players/g/greenwi01.html,Willie Green,SG,32,https://www.basketball-reference.com/teams/LAC/2014.html,LAC,55,869,7.1,.477,.446,.125,1.6,8.2,5.0,8.3,1.3,1.0,10.6,16.3,-0.2,0.7,0.5,.028,-3.1,-0.1,-3.2,-3.2,-0.3
180,https://www.basketball-reference.com/players/g/griffbl01.html,Blake Griffin,PF,24,https://www.basketball-reference.com/teams/LAC/2014.html,LAC,80,2863,23.9,.583,.032,.496,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29.0,8.1,4.1,12.2,.205,3.8,0.7,4.5,,4.7
181,https://www.basketball-reference.com/players/g/gutiejo01.html,Jorge Gutiérrez,PG,25,https://www.basketball-reference.com/teams/BRK/2014.html,BRK,15,244,8.7,.523,.222,.222,1.5,9.3,5.4,19.4,2.2,0.3,19.1,14.1,0.1,0.2,0.2,.048,-4.7,-0.2,-4.9,-4.9,-0.2
182,https://www.basketball-reference.com/players/h/hamiljo02.html,Jordan Hamilton,SF,23,,,60,1019,12.7,.507,.527,.136,3.5,17.1,10.4,7.9,2.1,1.5,10.4,18.7,0.4,1.1,1.6,.073,0.2,0.6,0.7,,0.7
182,https://www.basketball-reference.com/players/h/hamiljo02.html,Jordan Hamilton,SF,23,https://www.basketball-reference.com/teams/DEN/2014.html,DEN,39,670,13.2,.497,.508,.122,3.7,17.8,10.7,7.8,2.3,1.4,9.2,18.7,0.2,0.7,1.0,.069,0.7,0.9,1.6,1.6,0.6
182,https://www.basketball-reference.com/players/h/hamiljo02.html,Jordan Hamilton,SF,23,https://www.basketball-reference.com/teams/HOU/2014.html,HOU,21,349,11.7,.528,.566,.164,3.0,15.7,9.7,8.0,1.9,1.5,12.7,18.8,0.2,0.4,0.6,.080,-0.9,0.0,-1.0,-1.0,0.1
183,https://www.basketball-reference.com/players/h/hamilju01.html,Justin Hamilton,C,23,,,8,72,11.9,.586,.450,.250,7.2,5.0,6.1,0.0,3.6,0.0,15.3,17.4,0.1,0.1,0.1,.089,-2.5,-1.3,-3.8,-3.8,0.0
183,https://www.basketball-reference.com/players/h/hamilju01.html,Justin Hamilton,C,23,https://www.basketball-reference.com/teams/CHA/2014.html,CHA,1,4,0.0,,,,0.0,0.0,0.0,0.0,13.0,0.0,100.0,11.5,0.0,0.0,0.0,-0.190,-14.1,5.8,-8.3,-8.3,0.0
183,https://www.basketball-reference.com/players/h/hamilju01.html,Justin Hamilton,C,23,https://www.basketball-reference.com/teams/MIA/2014.html,MIA,7,68,12.6,.586,.450,.250,7.7,5.3,6.5,0.0,3.1,0.0,11.9,17.7,0.1,0.1,0.1,.105,-1.8,-1.7,-3.5,-3.5,0.0
184,https://www.basketball-reference.com/players/h/hansbty01.html,Tyler Hansbrough,PF,28,https://www.basketball-reference.com/teams/TOR/2014.html,TOR,64,978,14.2,.562,.010,.944,14.2,20.0,17.1,2.7,1.5,1.6,14.5,15.1,1.7,1.4,3.0,.149,-1.3,-0.6,-1.9,,0.0
185,https://www.basketball-reference.com/players/h/hardati02.html,Tim Hardaway Jr.,SG,21,https://www.basketball-reference.com/teams/NYK/2014.html,NYK,81,1875,12.7,.554,.521,.186,1.2,6.6,3.8,5.8,1.2,0.3,5.9,19.6,2.7,0.4,3.1,.080,0.0,-1.8,-1.8,,0.1
186,https://www.basketball-reference.com/players/h/hardeja01.html,James Harden,SG,24,https://www.basketball-reference.com/teams/HOU/2014.html,HOU,73,2777,23.5,.618,.401,.552,2.6,10.7,6.9,27.3,2.1,0.8,15.0,27.8,10.1,2.7,12.8,.221,5.4,0.2,5.6,,5.3
187,https://www.basketball-reference.com/players/h/harklma01.html,Maurice Harkless,SF,20,https://www.basketball-reference.com/teams/ORL/2014.html,ORL,80,1950,11.8,.542,.319,.296,4.0,11.4,7.7,6.4,2.6,2.0,13.6,14.8,0.6,2.1,2.8,.068,-1.5,1.1,-0.4,,0.8
188,https://www.basketball-reference.com/players/h/harrejo01.html,Josh Harrellson,C,24,https://www.basketball-reference.com/teams/DET/2014.html,DET,32,317,13.4,.547,.378,.085,9.8,16.7,13.1,6.9,1.0,3.8,10.5,12.8,0.5,0.2,0.7,.108,-0.8,0.1,-0.7,-0.7,0.1
189,https://www.basketball-reference.com/players/h/harrial01.html,Al Harrington,PF,33,https://www.basketball-reference.com/teams/WAS/2014.html,WAS,34,511,9.7,.506,.483,.169,3.3,15.0,9.1,8.7,1.4,0.0,13.3,22.7,-0.2,0.5,0.4,.035,-3.2,-1.0,-4.2,-4.2,-0.3
190,https://www.basketball-reference.com/players/h/harride01.html,Devin Harris,PG,30,https://www.basketball-reference.com/teams/DAL/2014.html,DAL,40,818,14.6,.517,.398,.453,1.1,10.8,6.0,31.0,1.8,0.2,16.2,20.2,1.2,0.4,1.6,.094,0.3,-0.8,-0.5,-0.5,0.3
