Rk,Player_URL,Player,Pos,Age,Tm_URL,Tm,G,MP,PER,TS_,ThreePAr,FTr,ORB_,DRB_,TRB_,AST_,STL_,BLK_,TOV_,USG_,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,BPM1,VORP
10,https://www.basketball-reference.com/players/a/allenla01.html,Lavoy Allen,C,25,https://www.basketball-reference.com/teams/IND/2015.html,IND,63,1070,14.9,.493,.000,.157,12.8,20.5,16.7,10.9,0.7,3.1,11.1,15.2,1.3,1.6,2.8,.127,-0.5,0.5,0.0,,0.6
11,https://www.basketball-reference.com/players/a/allento01.html,Tony Allen,SG,33,https://www.basketball-reference.com/teams/MEM/2015.html,MEM,63,1648,14.6,.528,.064,.277,7.2,12.2,9.7,8.1,4.1,1.5,14.4,16.6,0.9,3.2,4.1,.119,-1.5,3.1,1.6,,1.5
12,https://www.basketball-reference.com/players/a/aminual01.html,Al-Farouq Aminu,SF,24,https://www.basketball-reference.com/teams/DAL/2015.html,DAL,74,1366,14.4,.504,.347,.331,9.1,18.4,13.7,6.1,2.6,3.7,11.9,15.2,1.2,2.0,3.3,.115,-0.7,1.5,0.7,,1.0
13,https://www.basketball-reference.com/players/a/amundlo01.html,Lou Amundson,PF,32,,,53,937,11.8,.442,.004,.341,11.3,22.0,16.5,12.2,1.2,4.6,17.5,17.4,-0.6,0.9,0.3,.017,-4.1,-0.2,-4.3,-4.3,-0.5
13,https://www.basketball-reference.com/players/a/amundlo01.html,Lou Amundson,PF,32,https://www.basketball-reference.com/teams/CLE/2015.html,CLE,12,79,3.8,.387,.000,.417,7.4,21.5,14.5,8.7,0.7,0.0,26.0,11.0,-0.1,0.1,0.0,-0.011,-6.7,-1.5,-8.2,-8.2,-0.1
13,https://www.basketball-reference.com/players/a/amundlo01.html,Lou Amundson,PF,32,https://www.basketball-reference.com/teams/NYK/2015.html,NYK,41,858,12.5,.444,.004,.337,11.6,22.0,16.7,12.6,1.3,5.0,17.0,18.0,-0.5,0.8,0.4,.020,-3.8,-0.1,-3.9,-3.9,-0.4
14,https://www.basketball-reference.com/players/a/anderch01.html,Chris Andersen,C,36,https://www.basketball-reference.com/teams/MIA/2015.html,MIA,60,1132,16.1,.622,.063,.551,8.2,23.2,15.9,6.1,1.2,4.6,13.5,12.3,2.1,1.5,3.6,.151,0.0,1.0,1.1,,0.9
15,https://www.basketball-reference.com/players/a/anderal01.html,Alan Anderson,SG,32,https://www.basketball-reference.com/teams/BRK/2015.html,BRK,74,1744,10.6,.563,.477,.230,2.0,11.1,6.6,7.2,1.7,0.2,11.0,14.2,1.7,1.1,2.7,.075,-1.7,0.2,-1.5,,0.2
16,https://www.basketball-reference.com/players/a/anderky01.html,Kyle Anderson,SF,21,https://www.basketball-reference.com/teams/SAS/2015.html,SAS,33,358,8.2,.389,.124,.157,1.6,20.8,11.4,10.9,2.1,1.5,9.5,13.4,-0.3,0.6,0.3,.044,-3.8,2.3,-1.4,-1.4,0.1
17,https://www.basketball-reference.com/players/a/anderry01.html,Ryan Anderson,PF,26,https://www.basketball-reference.com/teams/NOP/2015.html,NOP,61,1675,15.6,.524,.492,.207,7.3,12.7,10.0,5.4,1.0,0.9,7.2,23.4,2.6,0.9,3.5,.100,1.8,-2.1,-0.3,,0.7
18,https://www.basketball-reference.com/players/a/antetgi01.html,Giannis Antetokounmpo,SG,20,https://www.basketball-reference.com/teams/MIL/2015.html,MIL,81,2541,14.8,.552,.056,.445,4.5,19.7,12.2,13.1,1.5,2.8,15.6,19.6,2.2,4.0,6.2,.117,-1.2,1.2,0.0,,1.2
19,https://www.basketball-reference.com/players/a/anthoca01.html,Carmelo Anthony,SF,30,https://www.basketball-reference.com/teams/NYK/2015.html,NYK,40,1428,21.5,.531,.222,.294,5.7,16.0,10.7,18.0,1.5,1.0,8.9,32.2,2.2,0.6,2.9,.097,4.9,-1.9,3.0,,1.8
20,https://www.basketball-reference.com/players/a/anthojo01.html,Joel Anthony,C,32,https://www.basketball-reference.com/teams/DET/2015.html,DET,49,406,14.7,.607,.000,.355,8.2,17.0,12.4,1.8,1.5,9.5,14.3,9.1,0.5,0.7,1.2,.142,-2.9,3.1,0.2,0.2,0.2
21,https://www.basketball-reference.com/players/a/anticpe01.html,Pero Antić,C,32,https://www.basketball-reference.com/teams/ATL/2015.html,ATL,63,1037,9.5,.508,.584,.416,6.6,14.0,10.4,6.9,0.9,1.1,12.3,17.6,0.5,1.0,1.5,.070,-3.0,-1.2,-4.1,,-0.6
22,https://www.basketball-reference.com/players/a/arizatr01.html,Trevor Ariza,SF,29,https://www.basketball-reference.com/teams/HOU/2015.html,HOU,82,2930,12.7,.539,.610,.157,2.9,14.4,8.6,11.1,2.6,0.5,12.7,16.5,2.7,3.9,6.6,.108,-0.1,1.1,1.0,,2.2
23,https://www.basketball-reference.com/players/a/arthuda01.html,Darrell Arthur,PF,26,https://www.basketball-reference.com/teams/DEN/2015.html,DEN,58,988,11.5,.466,.286,.154,5.6,13.4,9.3,9.3,2.4,2.1,10.3,20.0,-0.1,0.9,0.9,.042,-2.4,0.7,-1.7,,0.1
24,https://www.basketball-reference.com/players/a/asikom01.html,Ömer Aşık,C,28,https://www.basketball-reference.com/teams/NOP/2015.html,NOP,76,1982,15.5,.545,.000,.546,14.0,28.8,21.4,5.4,0.8,2.1,15.7,14.0,2.8,2.2,5.0,.120,-0.4,-0.9,-1.2,,0.4
25,https://www.basketball-reference.com/players/a/augusdj01.html,D.J. Augustin,PG,27,,,82,1964,13.9,.527,.380,.317,1.1,7.9,4.4,28.2,1.3,0.1,16.4,19.8,2.5,0.9,3.4,.083,0.4,-1.6,-1.2,,0.4
25,https://www.basketball-reference.com/players/a/augusdj01.html,D.J. Augustin,PG,27,https://www.basketball-reference.com/teams/DET/2015.html,DET,54,1287,15.8,.536,.325,.367,1.1,7.6,4.2,33.2,1.3,0.1,17.0,22.2,2.0,0.6,2.5,.094,1.2,-1.7,-0.5,,0.5
25,https://www.basketball-reference.com/players/a/augusdj01.html,D.J. Augustin,PG,27,https://www.basketball-reference.com/teams/OKC/2015.html,OKC,28,677,10.2,.503,.516,.194,1.1,8.4,4.8,18.5,1.2,0.1,14.8,15.1,0.5,0.4,0.9,.063,-1.0,-1.3,-2.3,-2.3,-0.1
26,https://www.basketball-reference.com/players/p/pendeje02.html,Jeff Ayres,PF,27,https://www.basketball-reference.com/teams/SAS/2015.html,SAS,51,383,14.4,.618,.000,.379,11.2,23.3,17.3,5.5,1.1,1.6,19.0,16.3,0.6,0.6,1.2,.147,-2.4,0.3,-2.2,-2.2,0.0
27,https://www.basketball-reference.com/players/b/babbilu01.html,Luke Babbitt,SF,25,https://www.basketball-reference.com/teams/NOP/2015.html,NOP,63,830,11.1,.639,.599,.099,1.6,13.5,7.6,4.3,1.1,1.0,11.5,12.4,1.1,0.5,1.6,.092,0.0,-0.3,-0.4,,0.3
28,https://www.basketball-reference.com/players/b/bairsca01.html,Cameron Bairstow,PF,24,https://www.basketball-reference.com/teams/CHI/2015.html,CHI,18,64,2.1,.309,.000,.357,10.5,3.3,6.8,2.2,1.6,1.1,15.6,13.5,-0.1,0.0,-0.1,-0.048,-7.0,-2.0,-9.0,-9.0,-0.1
29,https://www.basketball-reference.com/players/b/barbole01.html,Leandro Barbosa,SG,32,https://www.basketball-reference.com/teams/GSW/2015.html,GSW,66,982,15.3,.558,.290,.192,2.6,7.2,5.0,14.9,2.0,0.6,9.5,20.5,1.6,1.2,2.8,.137,0.0,0.4,0.3,,0.6
30,https://www.basketball-reference.com/players/b/bareajo01.html,J.J. Barea,PG,30,https://www.basketball-reference.com/teams/DAL/2015.html,DAL,77,1362,15.1,.502,.312,.175,1.8,9.0,5.4,29.6,1.2,0.1,10.8,21.2,2.1,0.6,2.7,.096,0.8,-1.1,-0.3,,0.6
31,https://www.basketball-reference.com/players/b/bargnan01.html,Andrea Bargnani,C,29,https://www.basketball-reference.com/teams/NYK/2015.html,NYK,29,785,16.6,.527,.114,.296,4.6,14.4,9.3,11.3,0.1,2.9,9.3,26.4,0.8,0.2,0.9,.058,1.1,-2.2,-1.1,-1.1,0.2
32,https://www.basketball-reference.com/players/b/barneha02.html,Harrison Barnes,SF,22,https://www.basketball-reference.com/teams/GSW/2015.html,GSW,82,2318,13.4,.573,.328,.229,5.6,15.1,10.5,6.9,1.3,0.6,9.0,14.9,3.7,3.0,6.7,.139,0.2,-0.1,0.1,,1.2
33,https://www.basketball-reference.com/players/b/barnema02.html,Matt Barnes,SF,34,https://www.basketball-reference.com/teams/LAC/2015.html,LAC,76,2271,11.3,.574,.603,.152,2.6,12.2,7.5,7.2,1.5,1.8,11.6,14.9,2.2,2.1,4.3,.091,-0.5,0.2,-0.3,,1.0
34,https://www.basketball-reference.com/players/b/barroea01.html,Earl Barron,C,33,https://www.basketball-reference.com/teams/PHO/2015.html,PHO,16,143,5.0,.361,.103,.308,10.6,10.8,10.7,4.9,1.4,1.1,10.1,15.1,-0.1,0.1,0.0,-0.011,-6.6,-0.8,-7.4,-7.4,-0.2
35,https://www.basketball-reference.com/players/b/bartowi01.html,Will Barton,SG,24,,,58,983,13.6,.503,.241,.266,2.8,15.3,8.9,13.0,2.5,1.5,13.4,20.2,0.2,1.1,1.3,.063,-1.2,1.1,-0.2,,0.4
35,https://www.basketball-reference.com/players/b/bartowi01.html,Will Barton,SG,24,https://www.basketball-reference.com/teams/POR/2015.html,POR,30,300,8.3,.422,.180,.150,1.1,10.8,6.1,13.4,2.4,1.0,13.8,18.5,-0.4,0.4,0.0,.002,-4.7,1.4,-3.3,-3.3,-0.1
35,https://www.basketball-reference.com/players/b/bartowi01.html,Will Barton,SG,24,https://www.basketball-reference.com/teams/DEN/2015.html,DEN,28,683,15.9,.533,.265,.312,3.5,17.2,10.1,12.8,2.5,1.7,13.3,21.0,0.6,0.7,1.3,.089,0.3,0.9,1.2,1.2,0.5
36,https://www.basketball-reference.com/players/b/bassbr01.html,Brandon Bass,PF,29,https://www.basketball-reference.com/teams/BOS/2015.html,BOS,82,1929,16.3,.557,.047,.313,7.8,14.9,11.3,8.6,1.1,1.3,9.6,19.5,3.4,1.9,5.3,.132,0.5,-0.5,0.0,,1.0
37,https://www.basketball-reference.com/players/b/batumni01.html,Nicolas Batum,SF,26,https://www.basketball-reference.com/teams/POR/2015.html,POR,71,2380,13.1,.516,.515,.163,2.8,15.6,9.4,20.5,1.7,1.2,17.0,14.6,2.0,3.2,5.2,.105,0.3,1.8,2.1,,2.4
38,https://www.basketball-reference.com/players/b/bayleje01.html,Jerryd Bayless,PG,26,https://www.basketball-reference.com/teams/MIL/2015.html,MIL,77,1717,11.1,.519,.233,.266,1.5,12.5,7.0,21.0,1.8,0.6,18.8,18.6,0.3,2.0,2.4,.066,-2.5,0.4,-2.1,,0.0
39,https://www.basketball-reference.com/players/b/baynear01.html,Aron Baynes,C,28,https://www.basketball-reference.com/teams/SAS/2015.html,SAS,70,1122,15.9,.618,.012,.318,11.2,20.7,16.1,4.9,0.7,1.5,14.8,17.8,2.3,1.6,3.9,.166,-1.4,-0.4,-1.8,,0.1
40,https://www.basketball-reference.com/players/b/bazemke01.html,Kent Bazemore,SG,25,https://www.basketball-reference.com/teams/ATL/2015.html,ATL,75,1324,9.7,.520,.399,.302,1.9,16.8,9.6,8.6,2.0,2.1,16.3,15.5,-0.4,1.9,1.6,.057,-3.2,1.1,-2.1,,0.0
41,https://www.basketball-reference.com/players/b/bealbr01.html,Bradley Beal,SG,21,https://www.basketball-reference.com/teams/WAS/2015.html,WAS,63,2107,14.0,.521,.304,.195,3.1,9.6,6.4,15.0,1.8,0.7,11.7,22.5,1.3,2.4,3.7,.085,-0.1,0.2,0.1,,1.1
42,https://www.basketball-reference.com/players/b/beaslmi01.html,Michael Beasley,PF,26,https://www.basketball-reference.com/teams/MIA/2015.html,MIA,24,505,10.6,.474,.160,.123,2.9,17.9,10.6,11.5,1.6,2.2,14.2,24.2,-0.6,0.5,-0.1,-0.007,-4.2,-0.3,-4.5,-4.5,-0.3
43,https://www.basketball-reference.com/players/b/belinma01.html,Marco Belinelli,SG,28,https://www.basketball-reference.com/teams/SAS/2015.html,SAS,62,1388,12.4,.553,.489,.211,2.2,10.5,6.4,10.3,1.1,0.2,10.6,18.8,1.5,1.4,2.9,.100,-0.3,-0.7,-1.0,,0.4
44,https://www.basketball-reference.com/players/b/benimje01.html,Jerrelle Benimon,PF,23,https://www.basketball-reference.com/teams/UTA/2015.html,UTA,2,3,4.7,,,,38.7,76.6,57.8,0.0,0.0,0.0,100.0,15.3,0.0,0.0,0.0,-0.215,-9.4,-3.7,-13.0,-13.0,0.0
45,https://www.basketball-reference.com/players/b/bennean01.html,Anthony Bennett,PF,21,https://www.basketball-reference.com/teams/MIN/2015.html,MIN,57,894,11.4,.458,.077,.215,6.5,21.6,13.8,8.7,1.5,1.4,10.0,17.8,-0.1,0.4,0.3,.017,-2.5,-1.4,-3.9,-3.9,-0.4
46,https://www.basketball-reference.com/players/b/beverpa01.html,Patrick Beverley,PG,26,https://www.basketball-reference.com/teams/HOU/2015.html,HOU,56,1727,11.3,.509,.607,.113,4.3,10.8,7.6,17.2,1.7,1.0,12.9,16.1,1.7,1.8,3.5,.096,-0.4,0.5,0.1,,0.9
47,https://www.basketball-reference.com/players/b/bhullsi01.html,Sim Bhullar,C,22,https://www.basketball-reference.com/teams/SAC/2015.html,SAC,3,3,44.3,.500,.000,.000,0.0,36.5,18.9,78.5,0.0,26.3,0.0,29.4,0.0,0.0,0.0,.389,14.9,17.5,32.5,32.5,0.0
48,https://www.basketball-reference.com/players/b/biyombi01.html,Bismack Biyombo,C,22,https://www.basketball-reference.com/teams/CHO/2015.html,CHO,64,1243,15.2,.578,.000,.941,13.7,22.6,18.0,2.0,0.7,6.3,16.5,11.6,1.8,2.2,4.0,.156,-2.4,1.3,-1.1,,0.3
49,https://www.basketball-reference.com/players/b/blackta01.html,Tarik Black,C,23,,,63,1196,14.7,.583,.004,.432,12.8,21.4,17.0,5.6,0.8,1.6,12.9,13.8,2.2,0.9,3.1,.124,-1.0,-1.1,-2.1,,0.0
49,https://www.basketball-reference.com/players/b/blackta01.html,Tarik Black,C,23,https://www.basketball-reference.com/teams/HOU/2015.html,HOU,25,393,11.6,.548,.012,.349,16.3,19.3,17.8,3.1,0.8,0.4,16.6,12.7,0.5,0.4,0.9,.113,-2.3,-1.7,-3.9,-3.9,-0.2
49,https://www.basketball-reference.com/players/b/blackta01.html,Tarik Black,C,23,https://www.basketball-reference.com/teams/LAL/2015.html,LAL,38,803,16.3,.598,.000,.468,11.1,22.5,16.6,6.8,0.8,2.2,11.2,14.3,1.7,0.4,2.2,.129,-0.4,-0.8,-1.3,-1.3,0.2
50,https://www.basketball-reference.com/players/b/blairde01.html,DeJuan Blair,PF,25,https://www.basketball-reference.com/teams/WAS/2015.html,WAS,29,180,7.7,.469,.000,.105,10.3,24.5,17.5,2.6,2.0,0.4,17.9,18.3,-0.2,0.3,0.1,.033,-7.5,-0.9,-8.4,-8.4,-0.3
51,https://www.basketball-reference.com/players/b/blakest01.html,Steve Blake,PG,34,https://www.basketball-reference.com/teams/POR/2015.html,POR,81,1529,9.5,.507,.670,.125,1.1,8.3,4.8,26.2,1.4,0.2,23.2,13.2,0.7,1.4,2.1,.066,-1.8,0.0,-1.8,,0.1
52,https://www.basketball-reference.com/players/b/bledser01.html,Eric Bledsoe,PG,25,https://www.basketball-reference.com/teams/PHO/2015.html,PHO,81,2800,18.4,.555,.260,.422,2.8,13.9,8.3,27.9,2.3,1.2,18.1,23.7,4.1,2.9,7.0,.119,1.6,0.5,2.1,,2.9
53,https://www.basketball-reference.com/players/b/blueva01.html,Vander Blue,SG,22,https://www.basketball-reference.com/teams/LAL/2015.html,LAL,2,74,4.0,.342,.333,.167,2.9,10.9,6.7,16.8,2.1,0.0,15.7,23.0,-0.3,0.0,-0.2,-0.156,-6.5,-3.3,-9.8,-9.8,-0.1
54,https://www.basketball-reference.com/players/b/bogdabo02.html,Bojan Bogdanović,SF,25,https://www.basketball-reference.com/teams/BRK/2015.html,BRK,78,1854,11.6,.562,.444,.184,3.0,9.8,6.4,5.8,0.9,0.4,11.1,17.2,1.7,0.7,2.4,.062,-0.3,-1.4,-1.7,,0.1
55,https://www.basketball-reference.com/players/b/bogutan01.html,Andrew Bogut,C,30,https://www.basketball-reference.com/teams/GSW/2015.html,GSW,67,1583,15.8,.565,.000,.118,9.9,26.5,18.5,15.4,1.2,5.3,22.1,13.2,1.9,3.4,5.2,.159,-0.9,3.3,2.4,,1.8
56,https://www.basketball-reference.com/players/b/bonnema01.html,Matt Bonner,PF,34,https://www.basketball-reference.com/teams/SAS/2015.html,SAS,72,935,10.1,.536,.548,.161,3.6,10.2,7.0,7.1,0.5,1.0,4.3,12.5,1.3,0.9,2.1,.110,-0.5,-0.2,-0.7,,0.3
57,https://www.basketball-reference.com/players/b/booketr01.html,Trevor Booker,PF,27,https://www.basketball-reference.com/teams/UTA/2015.html,UTA,79,1564,15.3,.536,.181,.319,10.3,19.0,14.7,9.0,1.5,2.1,14.3,18.1,1.7,1.9,3.6,.110,-0.3,0.1,-0.2,,0.7
58,https://www.basketball-reference.com/players/b/boozeca01.html,Carlos Boozer,PF,33,https://www.basketball-reference.com/teams/LAL/2015.html,LAL,71,1692,16.4,.517,.000,.202,7.0,25.2,15.7,10.3,1.2,0.6,10.2,23.7,1.2,1.0,2.2,.062,-0.5,-1.2,-1.7,,0.1
59,https://www.basketball-reference.com/players/b/boshch01.html,Chris Bosh,C,30,https://www.basketball-reference.com/teams/MIA/2015.html,MIA,44,1556,19.8,.548,.226,.311,3.6,20.0,12.0,12.0,1.4,1.4,10.1,28.4,2.1,1.5,3.6,.111,2.5,-1.3,1.3,,1.3
60,https://www.basketball-reference.com/players/b/bradlav01.html,Avery Bradley,SG,24,https://www.basketball-reference.com/teams/BOS/2015.html,BOS,77,2428,11.5,.507,.348,.099,2.0,8.9,5.4,8.9,1.7,0.5,9.4,21.0,0.4,2.1,2.5,.049,-1.5,-0.6,-2.2,,-0.1
61,https://www.basketball-reference.com/players/b/brandel01.html,Elton Brand,C,35,https://www.basketball-reference.com/teams/ATL/2015.html,ATL,36,486,9.4,.457,.011,.242,6.8,16.4,11.8,6.4,1.8,4.3,14.6,11.6,-0.1,0.8,0.7,.070,-4.3,1.4,-3.0,-3.0,-0.1
62,https://www.basketball-reference.com/players/b/breweco01.html,Corey Brewer,SF,28,,,80,2087,13.9,.507,.292,.281,4.2,11.7,7.9,13.8,2.7,0.7,12.7,21.6,1.0,2.1,3.1,.071,-1.2,0.2,-1.0,,0.5
62,https://www.basketball-reference.com/players/b/breweco01.html,Corey Brewer,SF,28,https://www.basketball-reference.com/teams/MIN/2015.html,MIN,24,680,13.8,.484,.182,.347,5.2,10.8,7.9,18.6,4.0,0.5,16.2,20.1,0.0,0.4,0.4,.028,-1.9,1.1,-0.8,-0.8,0.2
62,https://www.basketball-reference.com/players/b/breweco01.html,Corey Brewer,SF,28,https://www.basketball-reference.com/teams/HOU/2015.html,HOU,56,1407,14.0,.516,.334,.255,3.8,12.1,8.0,11.5,2.1,0.8,11.2,22.4,1.0,1.6,2.7,.091,-0.8,-0.3,-1.1,,0.3
63,https://www.basketball-reference.com/players/b/brookaa01.html,Aaron Brooks,PG,30,https://www.basketball-reference.com/teams/CHI/2015.html,CHI,82,1885,14.4,.534,.383,.213,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25.0,1.7,1.5,3.3,.083,0.3,-1.1,-0.8,,0.5
64,https://www.basketball-reference.com/players/b/brownja01.html,Jabari Brown,SG,22,https://www.basketball-reference.com/teams/LAL/2015.html,LAL,19,568,11.0,.547,.365,.500,0.6,6.7,3.5,11.0,1.1,0.3,13.4,18.8,0.4,0.0,0.4,.033,-1.9,-2.4,-4.3,-4.3,-0.3
65,https://www.basketball-reference.com/players/b/brownlo01.html,Lorenzo Brown,PG,24,https://www.basketball-reference.com/teams/MIN/2015.html,MIN,29,549,11.0,.468,.230,.156,2.8,12.0,7.3,24.9,2.6,0.9,18.7,12.9,0.1,0.2,0.3,.025,-2.8,0.3,-2.5,-2.5,-0.1
66,https://www.basketball-reference.com/players/b/brownma02.html,Markel Brown,SG,23,https://www.basketball-reference.com/teams/BRK/2015.html,BRK,47,781,9.1,.459,.305,.271,2.3,13.0,7.7,7.4,2.1,1.2,10.3,15.3,-0.2,0.7,0.5,.031,-3.0,0.4,-2.6,-2.6,-0.1
67,https://www.basketball-reference.com/players/b/brownsh01.html,Shannon Brown,SG,29,https://www.basketball-reference.com/teams/MIA/2015.html,MIA,5,89,4.4,.482,.368,.211,0.0,1.3,0.7,5.2,2.4,0.0,16.2,13.1,-0.1,0.0,0.0,-0.016,-5.5,-1.3,-6.8,-6.8,-0.1
68,https://www.basketball-reference.com/players/b/bryanko01.html,Kobe Bryant,SG,36,https://www.basketball-reference.com/teams/LAL/2015.html,LAL,35,1207,17.6,.477,.258,.338,2.3,16.5,9.1,29.9,2.0,0.5,13.5,34.9,-0.4,0.6,0.2,.006,2.0,-1.7,0.3,,0.7
69,https://www.basketball-reference.com/players/b/budinch01.html,Chase Budinger,SF,26,https://www.basketball-reference.com/teams/MIN/2015.html,MIN,67,1286,12.2,.537,.367,.208,2.8,15.1,8.8,8.0,1.7,0.6,10.3,16.3,1.1,0.2,1.3,.049,-0.5,-1.3,-1.8,,0.0
70,https://www.basketball-reference.com/players/b/bullore01.html,Reggie Bullock,SF,23,,,36,338,6.2,.466,.657,.129,0.3,16.0,8.3,3.2,1.5,0.9,9.8,10.9,-0.2,0.3,0.1,.019,-3.2,0.0,-3.2,-3.2,-0.1
70,https://www.basketball-reference.com/players/b/bullore01.html,Reggie Bullock,SF,23,https://www.basketball-reference.com/teams/LAC/2015.html,LAC,25,263,8.8,.578,.722,.093,0.0,16.8,8.6,3.1,1.7,0.6,9.6,10.7,0.1,0.3,0.4,.074,-1.5,0.3,-1.2,-1.2,0.1
70,https://www.basketball-reference.com/players/b/bullore01.html,Reggie Bullock,SF,23,https://www.basketball-reference.com/teams/PHO/2015.html,PHO,11,75,-3.1,.113,.438,.250,1.4,13.3,7.3,3.4,0.7,2.0,10.1,11.6,-0.3,0.0,-0.3,-0.173,-8.9,-1.2,-10.2,-10.2,-0.2
71,https://www.basketball-reference.com/players/b/burketr01.html,Trey Burke,PG,22,https://www.basketball-reference.com/teams/UTA/2015.html,UTA,76,2288,12.6,.455,.388,.144,1.6,8.7,5.2,25.0,1.5,0.5,10.4,23.9,0.8,1.6,2.4,.050,-0.1,-1.3,-1.4,,0.3
72,https://www.basketball-reference.com/players/b/burksal01.html,Alec Burks,SG,23,https://www.basketball-reference.com/teams/UTA/2015.html,UTA,27,899,13.0,.524,.227,.430,2.5,12.1,7.3,15.2,1.0,0.4,12.7,20.8,1.1,0.6,1.7,.089,-0.5,-1.2,-1.7,-1.7,0.1
73,https://www.basketball-reference.com/players/b/butleca01.html,Caron Butler,SF,34,https://www.basketball-reference.com/teams/DET/2015.html,DET,78,1623,9.3,.544,.553,.154,1.4,12.2,6.6,7.3,1.4,0.2,10.4,12.9,1.3,1.0,2.4,.070,-1.9,0.1,-1.7,,0.1
74,https://www.basketball-reference.com/players/b/butleji01.html,Jimmy Butler,SG,25,https://www.basketball-reference.com/teams/CHI/2015.html,CHI,65,2513,21.3,.583,.212,.508,5.1,11.2,8.2,14.4,2.3,1.0,7.7,21.6,8.2,3.0,11.2,.214,3.4,1.2,4.6,,4.2
75,https://www.basketball-reference.com/players/b/butlera01.html,Rasual Butler,SF,35,https://www.basketball-reference.com/teams/WAS/2015.html,WAS,75,1505,11.4,.531,.455,.130,2.1,12.4,7.4,6.5,1.0,1.2,8.1,17.9,1.0,1.6,2.6,.084,-0.5,-0.3,-0.8,,0.4
76,https://www.basketball-reference.com/players/b/buyckdw01.html,Dwight Buycks,PG,25,https://www.basketball-reference.com/teams/LAL/2015.html,LAL,6,123,13.1,.586,.275,.250,1.7,9.3,5.4,18.4,1.2,0.0,21.3,20.4,0.1,0.0,0.1,.027,-0.2,-2.3,-2.6,-2.6,0.0
