Rk,Player_URL,Player,Pos,Age,Tm_URL,Tm,G,MP,PER,TS_,ThreePAr,FTr,ORB_,DRB_,TRB_,AST_,STL_,BLK_,TOV_,USG_,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,BPM1,VORP
11,https://www.basketball-reference.com/players/a/aminual01.html,Al-Farouq Aminu,SF,21,https://www.basketball-reference.com/teams/NOH/2012.html,NOH,66,1477,10.6,.481,.129,.312,7.8,16.9,12.4,7.2,2.2,1.9,18.0,16.2,-0.4,1.8,1.4,.044,-2.9,0.6,-2.2,,-0.1
12,https://www.basketball-reference.com/players/a/amundlo01.html,Lou Amundson,PF,29,https://www.basketball-reference.com/teams/IND/2012.html,IND,60,753,11.5,.438,.000,.396,14.1,19.0,16.6,3.0,1.9,4.6,15.6,17.3,-0.3,1.3,1.0,.062,-4.0,0.1,-4.0,,-0.4
13,https://www.basketball-reference.com/players/a/anderch01.html,Chris Andersen,C,33,https://www.basketball-reference.com/teams/DEN/2012.html,DEN,32,486,18.9,.583,.000,.759,11.9,23.3,17.8,1.8,2.0,7.4,10.6,14.8,1.0,0.8,1.9,.183,0.5,1.8,2.3,2.3,0.5
14,https://www.basketball-reference.com/players/a/anderal01.html,Alan Anderson,SF,29,https://www.basketball-reference.com/teams/TOR/2012.html,TOR,17,461,8.7,.519,.430,.239,2.1,6.5,4.3,9.5,0.6,0.5,13.7,18.6,0.1,0.2,0.3,.032,-1.7,-1.3,-3.0,-3.0,-0.1
15,https://www.basketball-reference.com/players/a/anderja01.html,James Anderson,SG,22,https://www.basketball-reference.com/teams/SAS/2012.html,SAS,51,603,8.8,.483,.391,.299,3.1,11.8,7.5,9.6,0.7,0.2,13.2,17.2,0.1,0.4,0.5,.040,-2.7,-1.4,-4.1,-4.1,-0.3
16,https://www.basketball-reference.com/players/a/anderry01.html,Ryan Anderson,PF,23,https://www.basketball-reference.com/teams/ORL/2012.html,ORL,61,1964,21.2,.589,.557,.226,13.0,14.7,13.8,5.1,1.4,1.0,6.4,21.2,7.0,1.9,8.9,.219,5.2,-1.1,4.0,,3.0
17,https://www.basketball-reference.com/players/a/anthoca01.html,Carmelo Anthony,SF,27,https://www.basketball-reference.com/teams/NYK/2012.html,NYK,55,1876,21.1,.525,.198,.358,5.4,15.9,10.6,21.0,1.7,1.0,10.8,31.8,3.7,2.6,6.2,.160,3.8,-0.2,3.6,,2.7
18,https://www.basketball-reference.com/players/a/anthojo01.html,Joel Anthony,C,29,https://www.basketball-reference.com/teams/MIA/2012.html,MIA,64,1349,10.3,.598,.000,.467,9.2,12.8,11.1,1.0,1.4,5.1,19.7,7.8,1.2,2.2,3.4,.122,-2.0,1.6,-0.5,,0.5
19,https://www.basketball-reference.com/players/a/arenagi01.html,Gilbert Arenas,PG,30,https://www.basketball-reference.com/teams/MEM/2012.html,MEM,17,211,9.9,.526,.609,.156,1.1,9.0,5.0,13.4,2.8,0.4,14.9,17.3,0.1,0.3,0.4,.088,-3.3,2.0,-1.3,-1.3,0.0
20,https://www.basketball-reference.com/players/a/arizatr01.html,Trevor Ariza,SF,26,https://www.basketball-reference.com/teams/NOH/2012.html,NOH,41,1350,14.2,.496,.216,.253,3.7,15.1,9.5,16.8,2.8,1.5,14.5,18.4,0.5,1.7,2.2,.078,-0.4,1.7,1.3,,1.1
21,https://www.basketball-reference.com/players/a/asikom01.html,Ömer Aşık,C,25,https://www.basketball-reference.com/teams/CHI/2012.html,CHI,66,971,13.4,.509,.000,.660,14.9,25.1,20.1,4.8,1.7,5.0,25.2,12.6,0.1,2.5,2.6,.129,-3.2,2.5,-0.7,,0.3
22,https://www.basketball-reference.com/players/a/augusdj01.html,D.J. Augustin,PG,24,https://www.basketball-reference.com/teams/CHA/2012.html,CHA,48,1408,14.1,.493,.368,.246,1.9,7.2,4.4,38.9,1.3,0.1,16.9,21.3,0.7,-0.2,0.5,.018,0.7,-3.2,-2.5,,-0.2
23,https://www.basketball-reference.com/players/a/ayongu01.html,Gustavo Ayón,PF,26,https://www.basketball-reference.com/teams/NOH/2012.html,NOH,54,1088,16.7,.552,.004,.241,9.6,19.3,14.5,11.5,2.6,3.5,13.7,14.5,1.5,1.7,3.2,.142,0.0,2.5,2.5,2.5,1.2
24,https://www.basketball-reference.com/players/p/pendeje02.html,Jeff Ayres,C,24,https://www.basketball-reference.com/teams/IND/2012.html,IND,20,106,13.4,.435,.000,.194,12.8,22.1,17.5,6.3,1.5,1.5,4.9,17.6,0.1,0.2,0.3,.115,-1.9,-1.0,-2.8,-2.8,0.0
25,https://www.basketball-reference.com/players/a/azubuke01.html,Kelenna Azubuike,SG,28,https://www.basketball-reference.com/teams/DAL/2012.html,DAL,3,18,-3.4,.438,.375,.000,0.0,0.0,0.0,0.0,2.9,0.0,33.3,30.9,-0.1,0.0,-0.1,-0.325,-10.3,-3.7,-14.0,-14.0,-0.1
26,https://www.basketball-reference.com/players/b/babbilu01.html,Luke Babbitt,SF,22,https://www.basketball-reference.com/teams/POR/2012.html,POR,40,537,11.3,.556,.578,.116,3.4,17.5,10.3,4.8,1.0,0.6,12.9,17.8,0.4,0.3,0.7,.064,-0.6,-1.8,-2.3,-2.3,0.0
27,https://www.basketball-reference.com/players/b/balkmre01.html,Renaldo Balkman,SF,27,https://www.basketball-reference.com/teams/NYK/2012.html,NYK,14,115,14.3,.570,.281,.344,6.0,20.3,13.1,7.2,1.8,2.1,14.0,16.7,0.1,0.2,0.3,.142,-1.3,0.8,-0.5,-0.5,0.0
28,https://www.basketball-reference.com/players/b/barbole01.html,Leandro Barbosa,SG,29,,,64,1382,14.0,.512,.267,.195,2.8,7.9,5.3,13.3,2.2,0.4,12.0,26.5,0.5,1.2,1.7,.060,-0.6,-0.6,-1.2,,0.3
28,https://www.basketball-reference.com/players/b/barbole01.html,Leandro Barbosa,SG,29,https://www.basketball-reference.com/teams/TOR/2012.html,TOR,42,946,14.2,.518,.244,.200,2.6,7.1,4.9,13.3,2.0,0.6,12.1,28.0,0.2,0.8,1.0,.052,-0.5,-0.6,-1.1,,0.2
28,https://www.basketball-reference.com/players/b/barbole01.html,Leandro Barbosa,SG,29,https://www.basketball-reference.com/teams/IND/2012.html,IND,22,436,13.4,.496,.322,.180,3.1,9.5,6.3,13.3,2.4,0.0,11.6,23.2,0.2,0.5,0.7,.076,-0.7,-0.7,-1.4,-1.4,0.1
29,https://www.basketball-reference.com/players/b/bareajo01.html,J.J. Barea,PG,27,https://www.basketball-reference.com/teams/MIN/2012.html,MIN,41,1032,14.9,.502,.342,.234,1.5,10.8,6.1,39.0,1.0,0.0,18.3,24.3,0.8,0.4,1.2,.056,1.1,-2.1,-1.0,,0.3
30,https://www.basketball-reference.com/players/b/bargnan01.html,Andrea Bargnani,C,26,https://www.basketball-reference.com/teams/TOR/2012.html,TOR,31,1032,17.9,.538,.238,.357,2.8,16.6,9.8,11.6,0.9,1.2,11.0,28.7,1.3,0.9,2.2,.104,2.4,-1.3,1.1,,0.8
31,https://www.basketball-reference.com/players/b/barnema02.html,Matt Barnes,SF,31,https://www.basketball-reference.com/teams/LAL/2012.html,LAL,63,1440,15.5,.554,.357,.331,7.9,18.3,13.3,13.8,1.3,2.4,14.1,16.4,2.4,1.8,4.3,.142,0.4,1.3,1.6,,1.3
32,https://www.basketball-reference.com/players/b/barroea01.html,Earl Barron,C,30,https://www.basketball-reference.com/teams/GSW/2012.html,GSW,2,9,4.7,.500,.000,.000,12.6,0.0,6.3,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,.054,-11.5,-4.8,-16.3,-16.3,0.0
33,https://www.basketball-reference.com/players/b/bassbr01.html,Brandon Bass,PF,26,https://www.basketball-reference.com/teams/BOS/2012.html,BOS,59,1868,14.1,.524,.000,.258,6.3,16.3,11.5,5.1,1.0,2.2,8.5,19.8,1.5,3.2,4.7,.122,-1.3,0.3,-1.0,,0.5
34,https://www.basketball-reference.com/players/b/battito01.html,Tony Battie,C,35,https://www.basketball-reference.com/teams/PHI/2012.html,PHI,27,295,7.3,.398,.020,.078,3.0,22.3,12.6,7.6,0.7,1.5,7.0,9.0,0.0,0.5,0.5,.076,-4.4,1.5,-2.9,-2.9,-0.1
35,https://www.basketball-reference.com/players/b/battish01.html,Shane Battier,SF,33,https://www.basketball-reference.com/teams/MIA/2012.html,MIA,65,1499,9.7,.504,.627,.127,4.6,7.7,6.2,8.0,2.2,1.8,10.7,10.7,1.2,2.1,3.3,.104,-0.7,1.6,0.9,,1.1
36,https://www.basketball-reference.com/players/b/batumni01.html,Nicolas Batum,SF,23,https://www.basketball-reference.com/teams/POR/2012.html,POR,59,1791,17.3,.575,.427,.248,5.2,12.6,8.8,7.9,1.7,2.6,11.2,20.5,3.3,1.4,4.8,.127,2.6,0.0,2.5,,2.0
37,https://www.basketball-reference.com/players/b/bayleje01.html,Jerryd Bayless,PG,23,https://www.basketball-reference.com/teams/TOR/2012.html,TOR,31,705,17.7,.561,.377,.319,1.3,9.5,5.5,30.7,1.8,0.5,14.4,24.6,1.5,0.6,2.0,.139,2.4,-0.7,1.7,1.7,0.6
38,https://www.basketball-reference.com/players/b/beaslmi01.html,Michael Beasley,SF,23,https://www.basketball-reference.com/teams/MIN/2012.html,MIN,47,1087,13.0,.502,.203,.191,4.0,17.2,10.6,7.7,0.9,1.2,12.9,25.3,-0.3,0.8,0.5,.022,-1.2,-0.9,-2.1,,0.0
39,https://www.basketball-reference.com/players/b/beaubro01.html,Rodrigue Beaubois,PG,23,https://www.basketball-reference.com/teams/DAL/2012.html,DAL,53,1151,15.3,.496,.297,.155,1.9,12.8,7.4,22.7,2.6,1.9,12.8,22.0,0.5,1.7,2.2,.092,-0.4,1.7,1.3,,1.0
40,https://www.basketball-reference.com/players/b/belinma01.html,Marco Belinelli,SG,25,https://www.basketball-reference.com/teams/NOH/2012.html,NOH,66,1966,11.9,.525,.414,.188,1.2,9.1,5.2,8.9,1.3,0.2,8.5,19.5,1.9,1.0,2.9,.071,-0.4,-0.8,-1.2,,0.4
41,https://www.basketball-reference.com/players/b/bellra01.html,Raja Bell,SG,35,https://www.basketball-reference.com/teams/UTA/2012.html,UTA,34,796,8.3,.586,.500,.144,0.9,6.3,3.5,7.0,0.9,0.2,10.2,11.6,1.0,0.1,1.1,.069,-1.8,-0.7,-2.5,-2.5,-0.1
42,https://www.basketball-reference.com/players/b/bensoke02.html,Keith Benson,C,23,https://www.basketball-reference.com/teams/GSW/2012.html,GSW,3,9,6.0,.000,.000,.000,25.3,12.6,18.9,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,-0.005,-1.4,-6.3,-7.7,-7.7,0.0
43,https://www.basketball-reference.com/players/b/bibbymi01.html,Mike Bibby,PG,33,https://www.basketball-reference.com/teams/NYK/2012.html,NYK,39,557,7.8,.404,.685,.065,1.0,11.3,6.1,21.2,1.9,0.4,13.6,11.9,0.0,0.7,0.7,.061,-2.9,1.0,-1.9,-1.9,0.0
44,https://www.basketball-reference.com/players/b/biedran01.html,Andris Biedriņš,C,25,https://www.basketball-reference.com/teams/GSW/2012.html,GSW,47,739,8.8,.581,.000,.141,6.9,20.0,13.5,3.0,1.6,4.7,17.1,5.1,0.6,0.7,1.3,.085,-3.8,1.5,-2.3,-2.3,0.0
45,https://www.basketball-reference.com/players/b/billuch01.html,Chauncey Billups,SG,35,https://www.basketball-reference.com/teams/LAC/2012.html,LAC,20,607,16.1,.554,.548,.417,0.8,9.1,4.9,21.0,0.8,0.4,12.3,23.4,1.5,0.2,1.7,.135,2.9,-2.0,0.9,0.9,0.4
46,https://www.basketball-reference.com/players/b/biyombi01.html,Bismack Biyombo,C,19,https://www.basketball-reference.com/teams/CHA/2012.html,CHA,63,1455,10.6,.480,.000,.514,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,-0.5,1.1,0.6,.019,-4.5,-0.2,-4.6,,-1.0
47,https://www.basketball-reference.com/players/b/blairde01.html,DeJuan Blair,PF,22,https://www.basketball-reference.com/teams/SAS/2012.html,SAS,64,1363,17.6,.549,.002,.236,13.2,16.3,14.8,9.2,2.2,0.6,14.2,21.7,2.2,1.8,4.0,.142,-0.4,0.0,-0.3,,0.6
48,https://www.basketball-reference.com/players/b/blakest01.html,Steve Blake,PG,31,https://www.basketball-reference.com/teams/LAL/2012.html,LAL,53,1237,8.5,.493,.590,.101,0.9,6.6,3.8,21.0,1.7,0.1,20.5,13.0,0.2,0.8,1.0,.040,-2.5,0.0,-2.5,,-0.2
49,https://www.basketball-reference.com/players/b/blatcan01.html,Andray Blatche,PF,25,https://www.basketball-reference.com/teams/WAS/2012.html,WAS,26,626,10.6,.415,.029,.200,7.5,19.6,13.5,7.3,1.7,2.1,12.2,21.7,-0.8,0.6,-0.1,-0.011,-3.4,-1.4,-4.8,-4.8,-0.4
50,https://www.basketball-reference.com/players/b/bledser01.html,Eric Bledsoe,PG,22,https://www.basketball-reference.com/teams/LAC/2012.html,LAC,40,464,11.2,.454,.238,.349,5.6,11.1,8.3,21.6,3.6,2.5,24.4,19.1,-0.4,0.6,0.2,.022,-3.4,1.8,-1.6,-1.6,0.0
51,https://www.basketball-reference.com/players/b/boganke01.html,Keith Bogans,SF,31,https://www.basketball-reference.com/teams/NJN/2012.html,NJN,5,94,4.8,.453,.571,.238,6.0,7.6,6.8,5.1,1.1,0.0,11.5,12.8,0.0,0.0,0.0,-0.005,-5.2,-2.7,-7.9,-7.9,-0.1
52,https://www.basketball-reference.com/players/b/bogutan01.html,Andrew Bogut,C,27,https://www.basketball-reference.com/teams/MIL/2012.html,MIL,12,364,14.9,.465,.007,.169,6.5,24.3,15.1,13.7,1.7,5.0,14.1,20.6,-0.1,0.6,0.5,.062,-1.9,2.3,0.5,0.5,0.2
53,https://www.basketball-reference.com/players/b/bonnema01.html,Matt Bonner,PF,31,https://www.basketball-reference.com/teams/SAS/2012.html,SAS,65,1326,13.2,.597,.714,.060,2.6,15.7,9.3,6.5,0.6,1.1,3.8,12.8,2.7,1.2,4.0,.143,2.4,0.3,2.6,,1.5
54,https://www.basketball-reference.com/players/b/booketr01.html,Trevor Booker,PF,24,https://www.basketball-reference.com/teams/WAS/2012.html,WAS,50,1261,15.4,.549,.006,.273,10.6,18.6,14.5,5.1,2.0,2.6,13.2,15.6,1.6,1.4,3.0,.113,-0.8,0.0,-0.8,,0.4
55,https://www.basketball-reference.com/players/b/boozeca01.html,Carlos Boozer,PF,30,https://www.basketball-reference.com/teams/CHI/2012.html,CHI,66,1948,19.7,.549,.001,.163,6.7,25.3,16.1,11.8,1.7,0.9,11.3,23.8,3.3,4.3,7.6,.187,1.1,1.6,2.7,,2.3
56,https://www.basketball-reference.com/players/b/boshch01.html,Chris Bosh,PF,27,https://www.basketball-reference.com/teams/MIA/2012.html,MIA,57,2007,18.9,.551,.043,.346,5.8,20.5,13.5,9.1,1.3,1.8,11.2,24.2,3.6,3.3,6.9,.165,1.0,-0.2,0.8,,1.4
57,https://www.basketball-reference.com/players/b/boykiea01.html,Earl Boykins,PG,35,https://www.basketball-reference.com/teams/HOU/2012.html,HOU,8,111,10.3,.458,.250,.417,0.0,11.6,5.7,23.0,0.5,0.0,14.1,20.3,0.0,0.0,0.1,.029,-2.2,-1.9,-4.0,-4.0,-0.1
58,https://www.basketball-reference.com/players/b/brackcr01.html,Craig Brackins,PF,24,https://www.basketball-reference.com/teams/PHI/2012.html,PHI,14,88,4.3,.325,.273,.061,6.3,12.7,9.5,13.5,0.0,0.9,10.6,20.2,-0.2,0.1,-0.1,-0.065,-6.3,-2.7,-9.0,-9.0,-0.2
59,https://www.basketball-reference.com/players/b/bradlav01.html,Avery Bradley,PG,21,https://www.basketball-reference.com/teams/BOS/2012.html,BOS,64,1368,11.3,.555,.134,.194,3.1,6.7,5.0,10.8,1.7,0.7,14.7,17.9,0.6,1.9,2.4,.085,-2.3,0.7,-1.7,,0.1
60,https://www.basketball-reference.com/players/b/brandel01.html,Elton Brand,C,32,https://www.basketball-reference.com/teams/PHI/2012.html,PHI,60,1732,18.0,.521,.002,.200,9.2,18.3,13.7,9.2,1.8,4.2,9.3,18.9,2.5,3.6,6.1,.168,-0.2,1.8,1.6,,1.6
61,https://www.basketball-reference.com/players/b/breweco01.html,Corey Brewer,SF,25,https://www.basketball-reference.com/teams/DEN/2012.html,DEN,59,1287,13.7,.505,.274,.281,4.0,9.4,6.8,10.6,2.9,1.0,9.7,20.0,1.1,1.1,2.3,.085,-0.8,0.7,-0.1,,0.6
62,https://www.basketball-reference.com/players/b/brewero02.html,Ronnie Brewer,SG,26,https://www.basketball-reference.com/teams/CHI/2012.html,CHI,66,1635,12.3,.465,.155,.225,5.0,10.6,7.9,12.7,2.4,0.9,10.8,15.3,1.0,2.9,3.9,.113,-1.5,2.2,0.7,,1.1
63,https://www.basketball-reference.com/players/b/brockjo01.html,Jon Brockman,PF,24,https://www.basketball-reference.com/teams/MIL/2012.html,MIL,35,239,6.6,.359,.022,.333,14.8,19.9,17.3,5.2,0.9,0.3,16.2,11.4,-0.1,0.2,0.1,.023,-4.4,-2.0,-6.5,-6.5,-0.3
64,https://www.basketball-reference.com/players/b/brookma01.html,MarShon Brooks,SG,23,https://www.basketball-reference.com/teams/NJN/2012.html,NJN,56,1648,12.9,.502,.234,.231,4.8,9.4,7.0,14.6,1.7,0.7,14.3,22.9,0.5,0.3,0.8,.022,-0.7,-1.7,-2.4,,-0.2
65,https://www.basketball-reference.com/players/b/brownde04.html,Derrick Brown,SF,24,https://www.basketball-reference.com/teams/CHA/2012.html,CHA,65,1443,14.7,.556,.059,.345,7.3,11.6,9.4,8.5,1.8,0.6,10.5,16.8,2.0,0.3,2.3,.076,-0.3,-1.2,-1.5,,0.2
66,https://www.basketball-reference.com/players/b/brownkw01.html,Kwame Brown,C,29,https://www.basketball-reference.com/teams/GSW/2012.html,GSW,9,187,11.1,.519,.000,.850,9.7,24.8,17.3,3.2,2.2,0.0,20.3,17.0,-0.1,0.2,0.1,.031,-3.0,-0.7,-3.7,-3.7,-0.1
67,https://www.basketball-reference.com/players/b/brownsh01.html,Shannon Brown,SG,26,https://www.basketball-reference.com/teams/PHO/2012.html,PHO,59,1400,13.6,.507,.314,.166,3.1,9.5,6.3,8.1,1.6,0.8,9.1,22.8,0.8,0.8,1.6,.054,-0.2,-0.9,-1.0,,0.3
68,https://www.basketball-reference.com/players/b/bryanko01.html,Kobe Bryant,SG,33,https://www.basketball-reference.com/teams/LAL/2012.html,LAL,58,2232,21.9,.527,.215,.338,3.5,11.8,7.8,23.7,1.6,0.6,11.7,35.7,4.2,2.0,6.2,.132,4.2,-0.9,3.3,,2.9
69,https://www.basketball-reference.com/players/b/budinch01.html,Chase Budinger,SF,23,https://www.basketball-reference.com/teams/HOU/2012.html,HOU,58,1298,14.9,.556,.465,.149,3.4,16.2,9.7,9.3,1.2,0.4,9.9,19.5,2.0,1.0,3.0,.111,1.8,-0.6,1.2,,1.0
70,https://www.basketball-reference.com/players/b/burksal01.html,Alec Burks,SG,20,https://www.basketball-reference.com/teams/UTA/2012.html,UTA,59,939,14.0,.506,.126,.401,6.9,9.3,8.1,9.5,1.5,0.4,10.8,22.5,1.1,0.4,1.5,.076,-0.6,-1.4,-2.0,,0.0
71,https://www.basketball-reference.com/players/b/butleca01.html,Caron Butler,SF,31,https://www.basketball-reference.com/teams/LAC/2012.html,LAC,63,1871,11.7,.501,.365,.152,2.8,12.0,7.3,6.8,1.5,0.4,9.3,20.4,1.2,1.1,2.3,.059,-0.8,-1.2,-2.0,,0.0
72,https://www.basketball-reference.com/players/b/butleji01.html,Jimmy Butler,SG,22,https://www.basketball-reference.com/teams/CHI/2012.html,CHI,42,359,12.5,.526,.139,.709,7.3,10.1,8.7,5.7,1.6,1.0,11.9,14.9,0.5,0.6,1.1,.144,-1.8,0.5,-1.3,-1.3,0.1
73,https://www.basketball-reference.com/players/b/butlera01.html,Rasual Butler,SF,32,https://www.basketball-reference.com/teams/TOR/2012.html,TOR,34,453,4.8,.398,.579,.090,1.6,15.4,8.5,6.8,0.8,0.9,9.8,15.9,-0.6,0.4,-0.2,-0.022,-4.0,-0.7,-4.7,-4.7,-0.3
74,https://www.basketball-reference.com/players/b/byarsde01.html,Derrick Byars,PF,27,https://www.basketball-reference.com/teams/SAS/2012.html,SAS,2,37,14.9,.392,.545,.364,19.0,15.2,17.1,3.7,2.8,0.0,0.0,15.7,0.1,0.1,0.1,.147,-2.3,-2.5,-4.7,-4.7,0.0
75,https://www.basketball-reference.com/players/b/bynuman01.html,Andrew Bynum,C,24,https://www.basketball-reference.com/teams/LAL/2012.html,LAL,60,2112,22.9,.594,.006,.425,10.6,26.1,18.7,7.4,0.7,4.0,13.9,23.8,4.8,3.3,8.0,.183,2.7,0.2,2.9,,2.6
76,https://www.basketball-reference.com/players/b/bynumwi01.html,Will Bynum,PG,29,https://www.basketball-reference.com/teams/DET/2012.html,DET,36,514,10.0,.459,.149,.330,2.3,11.1,6.5,22.4,2.4,0.5,19.6,24.8,-0.7,0.4,-0.2,-0.022,-4.3,-0.8,-5.1,-5.1,-0.4
77,https://www.basketball-reference.com/players/c/caldejo01.html,José Calderón,PG,30,https://www.basketball-reference.com/teams/TOR/2012.html,TOR,53,1799,16.7,.547,.333,.143,1.3,9.1,5.2,44.2,1.4,0.1,17.0,16.0,3.9,1.2,5.1,.136,2.4,-0.7,1.7,,1.7
78,https://www.basketball-reference.com/players/c/cambyma01.html,Marcus Camby,C,37,,,59,1352,16.2,.455,.017,.223,13.3,32.7,22.8,11.9,1.9,4.8,15.3,12.6,1.1,2.5,3.6,.127,-0.1,2.3,2.2,,1.4
78,https://www.basketball-reference.com/players/c/cambyma01.html,Marcus Camby,C,37,https://www.basketball-reference.com/teams/POR/2012.html,POR,40,894,14.5,.428,.000,.236,13.4,33.2,23.1,12.4,1.9,4.8,20.9,11.5,0.3,1.6,1.9,.100,-1.1,2.6,1.5,1.5,0.8
78,https://www.basketball-reference.com/players/c/cambyma01.html,Marcus Camby,C,37,https://www.basketball-reference.com/teams/HOU/2012.html,HOU,19,458,19.6,.491,.040,.206,13.0,31.7,22.3,10.9,1.9,4.7,6.8,14.6,0.8,0.9,1.7,.179,1.7,1.8,3.5,3.5,0.6
79,https://www.basketball-reference.com/players/c/cardibr01.html,Brian Cardinal,SF,34,https://www.basketball-reference.com/teams/DAL/2012.html,DAL,44,277,3.3,.373,.891,.109,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11.0,-0.3,0.3,0.0,.004,-5.9,0.8,-5.2,-5.2,-0.2
80,https://www.basketball-reference.com/players/c/carrode01.html,DeMarre Carroll,SF-PF,25,,,24,348,11.1,.478,.181,.152,9.1,8.3,8.8,8.1,1.8,0.2,8.9,15.9,0.3,0.2,0.5,.069,-1.4,-0.6,-1.9,-1.9,0.0
80,https://www.basketball-reference.com/players/c/carrode01.html,DeMarre Carroll,PF,25,https://www.basketball-reference.com/teams/DEN/2012.html,DEN,4,21,25.2,1.000,.000,.000,0.0,16.2,8.3,27.7,0.0,0.0,25.0,17.0,0.1,0.0,0.1,.211,6.7,2.6,9.3,9.3,0.1
80,https://www.basketball-reference.com/players/c/carrode01.html,DeMarre Carroll,SF,25,https://www.basketball-reference.com/teams/UTA/2012.html,UTA,20,327,10.1,.448,.192,.162,9.7,7.8,8.8,6.9,1.9,0.2,7.8,15.8,0.2,0.2,0.4,.060,-1.9,-0.8,-2.6,-2.6,-0.1
81,https://www.basketball-reference.com/players/c/carroma01.html,Matt Carroll,SG,31,https://www.basketball-reference.com/teams/CHA/2012.html,CHA,53,596,5.6,.409,.274,.242,1.5,10.0,5.6,10.6,1.4,0.9,12.1,15.3,-0.7,0.1,-0.6,-0.051,-5.9,-1.5,-7.4,-7.4,-0.8
82,https://www.basketball-reference.com/players/c/cartean01.html,Anthony Carter,PG,36,https://www.basketball-reference.com/teams/TOR/2012.html,TOR,24,209,8.7,.409,.321,.189,2.8,15.5,9.3,25.9,2.1,1.6,22.8,16.8,-0.3,0.3,0.0,.001,-3.8,0.8,-3.0,-3.0,-0.1
83,https://www.basketball-reference.com/players/c/cartevi01.html,Vince Carter,SG,35,https://www.basketball-reference.com/teams/DAL/2012.html,DAL,61,1542,13.6,.519,.378,.212,2.3,12.5,7.5,15.0,1.9,1.3,12.4,20.4,1.0,1.8,2.9,.090,-0.7,0.8,0.1,,0.8
